Date,Time,"Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Speed (S-WCF 21038161:21038468-1),m/s,Stanley Bridge Harbour","Gust Speed (S-WCF 21038161:21038468-2),m/s,Stanley Bridge Harbour","Water Flow (M-WF-VNW 21038161:21411213-5),l/s,Stanley Bridge Harbour"
11/01/2023,05:50:00 -0300,0,,,147,1,,,,,,,,1.1,,,,,
11/01/2023,05:51:00 -0300,,,,,,4.193,,,,,,,,,,,,
11/01/2023,05:52:00 -0300,0,,,154,1,,,,,,,,1.1,,,,,
11/01/2023,05:54:00 -0300,0,,,159,1,,,,,,,,1.15,,,,,
11/01/2023,05:56:00 -0300,0,,,152,1,4.169,,,,,,,1.21,,,,,
11/01/2023,05:58:00 -0300,0,,,143,1,,,,,,,,1.26,,,,,
11/01/2023,06:00:00 -0300,0,,,156,1,,,,,,,,1.29,,,,,
11/01/2023,06:01:00 -0300,,,,,,4.188,,,,,,,,,,,,
11/01/2023,06:02:00 -0300,0,,,152,1,,,,,,,,1.32,,,,,
11/01/2023,06:04:00 -0300,0,,,167,1,,,,,,,,1.32,,,,,
11/01/2023,06:06:00 -0300,0,,,167,1,4.194,,,,,,,1.34,,,,,
11/01/2023,06:08:00 -0300,0,,,167,1,,,,,,,,1.37,,,,,
11/01/2023,06:10:00 -0300,0,,,167,1,,,,,,,,1.43,,,,,
11/01/2023,06:11:00 -0300,,,,,,4.17,,,,,,,,,,,,
11/01/2023,06:12:00 -0300,0,,,167,1,,,,,,,,1.43,,,,,
11/01/2023,06:14:00 -0300,0,,,163,1,,,,,,,,1.4,,,,,
11/01/2023,06:16:00 -0300,0,,,152,1,4.188,,,,,,,1.43,,,,,
11/01/2023,06:18:00 -0300,0,,,145,1,,,,,,,,1.45,,,,,
11/01/2023,06:20:00 -0300,0,,,146,1,,,,,,,,1.48,,,,,
11/01/2023,06:21:00 -0300,,,,,,4.193,,,,,,,,,,,,
11/01/2023,06:22:00 -0300,0,,,149,1,,,,,,,,1.56,,,,,
11/01/2023,06:24:00 -0300,0,,,195,1,,,,,,,,1.62,,,,,
11/01/2023,06:26:00 -0300,0,,,184,1,4.172,,,,,,,1.64,,,,,
11/01/2023,06:28:00 -0300,0,,,178,1,,,,,,,,1.67,,,,,
11/01/2023,06:30:00 -0300,0,,,175,1,,,,,,,,1.7,,,,,
11/01/2023,06:31:00 -0300,,,,,,4.188,,,,,,,,,,,,
11/01/2023,06:32:00 -0300,0,,,181,1,,,,,,,,1.7,,,,,
11/01/2023,06:34:00 -0300,0,,,163,1,,,,,,,,1.7,,,,,
11/01/2023,06:36:00 -0300,0,,,147,1,4.193,,,,,,,1.7,,,,,
11/01/2023,06:38:00 -0300,0,,,145,1,,,,,,,,1.7,,,,,
11/01/2023,06:40:00 -0300,0,,,152,1,,,,,,,,1.64,,,,,
11/01/2023,06:41:00 -0300,,,,,,4.167,,,,,,,,,,,,
11/01/2023,06:42:00 -0300,0,,,161,1,,,,,,,,1.53,,,,,
11/01/2023,06:44:00 -0300,0,,,159,1,,,,,,,,1.48,,,,,
11/01/2023,06:46:00 -0300,0,,,152,1,4.187,,,,,,,1.51,,,,,
11/01/2023,06:48:00 -0300,0,,,152,1,,,,,,,,1.48,,,,,
11/01/2023,06:50:00 -0300,0,,,152,1,,,,,,,,1.37,,,,,
11/01/2023,06:51:00 -0300,,,,,,4.193,,,,,,,,,,,,
11/01/2023,06:52:00 -0300,0,,,152,1,,,,,,,,1.4,,,,,
11/01/2023,06:54:00 -0300,0,,,152,1,,,,,,,,1.45,,,,,
11/01/2023,06:56:00 -0300,0,,,149,1,4.17,,,,,,,1.51,,,,,
11/01/2023,06:58:00 -0300,0,,,147,1,,,,,,,,1.48,,,,,
11/01/2023,07:00:00 -0300,0,,,147,1,,,,,,,,1.45,,,,,
11/01/2023,07:01:00 -0300,,,,,,4.188,,,,,,,,,,,,
11/01/2023,07:02:00 -0300,0,,,149,1,,,,,,,,1.48,,,,,
11/01/2023,07:04:00 -0300,0,,,153,1,,,,,,,,1.43,,,,,
11/01/2023,07:06:00 -0300,0,,,145,1,4.193,,,,,,,1.43,,,,,
11/01/2023,07:08:00 -0300,0,,,132,1,,,,,,,,1.37,,,,,
11/01/2023,07:10:00 -0300,0,,,125,1,,,,,,,,1.34,,,,,
11/01/2023,07:11:00 -0300,,,,,,4.173,,,,,,,,,,,,
11/01/2023,07:12:00 -0300,0,,,132,1,,,,,,,,1.34,,,,,
11/01/2023,07:14:00 -0300,0,,,129,1,,,,,,,,1.32,,,,,
11/01/2023,07:16:00 -0300,0,,,139,1,4.188,,,,,,,1.32,,,,,
11/01/2023,07:18:00 -0300,0,,,164,1,,,,,,,,1.34,,,,,
11/01/2023,07:20:00 -0300,0,,,166,1,,,,,,,,1.34,,,,,
11/01/2023,07:21:00 -0300,,,,,,4.193,,,,,,,,,,,,
11/01/2023,07:22:00 -0300,0,,,167,1,,,,,,,,1.37,,,,,
11/01/2023,07:24:00 -0300,0,,,167,1,,,,,,,,1.43,,,,,
11/01/2023,07:26:00 -0300,0,,,152,1,4.173,,,,,,,1.32,,,,,
11/01/2023,07:28:00 -0300,0,,,149,1,,,,,,,,1.26,,,,,
11/01/2023,07:30:00 -0300,0,,,147,1,,,,,,,,1.23,,,,,
11/01/2023,07:31:00 -0300,,,,,,4.188,,,,,,,,,,,,
11/01/2023,07:32:00 -0300,0,,,153,1,,,,,,,,1.21,,,,,
11/01/2023,07:34:00 -0300,0,,,166,1,,,,,,,,1.21,,,,,
11/01/2023,07:36:00 -0300,0,,,188,1,4.193,,,,,,,1.26,,,,,
11/01/2023,07:38:00 -0300,0,,,187,1,,,,,,,,1.32,,,,,
11/01/2023,07:40:00 -0300,0,,,168,1,,,,,,,,1.32,,,,,
11/01/2023,07:41:00 -0300,,,,,,4.167,,,,,,,,,,,,
11/01/2023,07:42:00 -0300,0,,,171,1,,,,,,,,1.29,,,,,
11/01/2023,07:44:00 -0300,0,,,174,1,,,,,,,,1.32,,,,,
11/01/2023,07:46:00 -0300,0,,,177,1,4.19,,,,,,,1.37,,,,,
11/01/2023,07:48:00 -0300,0,,,183,1,,,,,,,,1.56,,,,,
11/01/2023,07:50:00 -0300,0,,,181,1,,,,,,,,1.53,,,,,
11/01/2023,07:51:00 -0300,,,,,,4.196,,,,,,,,,,,,
11/01/2023,07:52:00 -0300,0,,,178,1,,,,,,,,1.53,,,,,
11/01/2023,07:54:00 -0300,0,,,183,1,,,,,,,,1.53,,,,,
11/01/2023,07:56:00 -0300,0,,,180,1,4.173,,,,,,,1.48,,,,,
11/01/2023,07:58:00 -0300,0,,,180,1,,,,,,,,1.43,,,,,
11/01/2023,08:00:00 -0300,0,,,180,2,,,,,,,,1.48,,,,,
11/01/2023,08:01:00 -0300,,,,,,4.191,,,,,,,,,,,,
11/01/2023,08:02:00 -0300,0,,,170,2,,,,,,,,1.43,,,,,
11/01/2023,08:04:00 -0300,0,,,168,2,,,,,,,,1.34,,,,,
11/01/2023,08:06:00 -0300,0,,,168,3,4.202,,,,,,,1.32,,,,,
11/01/2023,08:08:00 -0300,0,,,170,3,,,,,,,,1.29,,,,,
11/01/2023,08:10:00 -0300,0,,,178,3,,,,,,,,1.37,,,,,
11/01/2023,08:11:00 -0300,,,,,,4.179,,,,,,,,,,,,
11/01/2023,08:12:00 -0300,0,,,183,6,,,,,,,,1.48,,,,,
11/01/2023,08:14:00 -0300,0,,,184,7,,,,,,,,1.48,,,,,
11/01/2023,08:16:00 -0300,0,,,173,7,4.208,,,,,,,1.37,,,,,
11/01/2023,08:18:00 -0300,0,,,180,8,,,,,,,,1.37,,,,,
11/01/2023,08:20:00 -0300,0,,,192,11,,,,,,,,1.32,,,,,
11/01/2023,08:21:00 -0300,,,,,,4.226,,,,,,,,,,,,
11/01/2023,08:22:00 -0300,0,,,188,9,,,,,,,,1.48,,,,,
11/01/2023,08:24:00 -0300,0,,,171,9,,,,,,,,1.43,,,,,
11/01/2023,08:26:00 -0300,0,,,161,11,4.197,,,,,,,1.43,,,,,
11/01/2023,08:28:00 -0300,0,,,166,13,,,,,,,,1.37,,,,,
11/01/2023,08:30:00 -0300,0,,,181,13,,,,,,,,1.45,,,,,
11/01/2023,08:31:00 -0300,,,,,,4.238,,,,,,,,,,,,
11/01/2023,08:32:00 -0300,0,,,192,16,,,,,,,,1.59,,,,,
11/01/2023,08:34:00 -0300,0,,,213,16,,,,,,,,1.8,,,,,
11/01/2023,08:36:00 -0300,0,,,211,16,4.265,,,,,,,1.8,,,,,
11/01/2023,08:38:00 -0300,0,,,206,17,,,,,,,,1.8,,,,,
11/01/2023,08:40:00 -0300,0,,,206,21,,,,,,,,1.75,,,,,
11/01/2023,08:41:00 -0300,,,,,,4.25,,,,,,,,,,,,
11/01/2023,08:42:00 -0300,0,,,204,23,,,,,,,,1.78,,,,,
11/01/2023,08:44:00 -0300,0,,,215,23,,,,,,,,1.8,,,,,
11/01/2023,08:46:00 -0300,0,,,205,24,4.304,,,,,,,1.8,,,,,
11/01/2023,08:48:00 -0300,0,,,208,23,,,,,,,,1.86,,,,,
11/01/2023,08:50:00 -0300,0,,,209,21,,,,,,,,1.89,,,,,
11/01/2023,08:51:00 -0300,,,,,,4.307,,,,,,,,,,,,
11/01/2023,08:52:00 -0300,0,,,205,23,,,,,,,,1.97,,,,,
11/01/2023,08:54:00 -0300,0,,,205,28,,,,,,,,1.97,,,,,
11/01/2023,08:56:00 -0300,0,,,216,29,4.289,,,,,,,1.97,,,,,
11/01/2023,08:58:00 -0300,0,,,216,29,,,,,,,,1.86,,,,,
11/01/2023,09:00:00 -0300,0,,,212,29,,,,,,,,1.89,,,,,
11/01/2023,09:01:00 -0300,,,,,,4.301,,,,,,,,,,,,
11/01/2023,09:02:00 -0300,0,,,219,32,,,,,,,,1.86,,,,,
11/01/2023,09:04:00 -0300,0,,,234,36,,,,,,,,1.99,,,,,
11/01/2023,09:06:00 -0300,0,,,260,34,4.308,,,,,,,1.91,,,,,
11/01/2023,09:08:00 -0300,0,,,239,32,,,,,,,,1.91,,,,,
11/01/2023,09:10:00 -0300,0,,,241,34,,,,,,,,1.8,,,,,
11/01/2023,09:11:00 -0300,,,,,,4.29,,,,,,,,,,,,
11/01/2023,09:12:00 -0300,0,,,251,42,,,,,,,,1.97,,,,,
11/01/2023,09:14:00 -0300,0,,,256,42,,,,,,,,1.86,,,,,
11/01/2023,09:16:00 -0300,0,,,256,38,4.299,,,,,,,1.8,,,,,
11/01/2023,09:18:00 -0300,0,,,263,37,,,,,,,,1.86,,,,,
11/01/2023,09:20:00 -0300,0,,,260,44,,,,,,,,2.1,,,,,
11/01/2023,09:21:00 -0300,,,,,,4.307,,,,,,,,,,,,
11/01/2023,09:22:00 -0300,0,,,251,54,,,,,,,,2.05,,,,,
11/01/2023,09:24:00 -0300,0,,,265,59,,,,,,,,2.07,,,,,
11/01/2023,09:26:00 -0300,0,,,260,63,4.332,,,,,,,2.13,,,,,
11/01/2023,09:28:00 -0300,0,,,253,51,,,,,,,,2.29,,,,,
11/01/2023,09:30:00 -0300,0,,,264,44,,,,,,,,2.24,,,,,
11/01/2023,09:31:00 -0300,,,,,,4.311,,,,,,,,,,,,
11/01/2023,09:32:00 -0300,0,,,256,44,,,,,,,,2.4,,,,,
11/01/2023,09:34:00 -0300,0,,,251,44,,,,,,,,2.5,,,,,
11/01/2023,09:36:00 -0300,0,,,254,46,4.307,,,,,,,2.5,,,,,
11/01/2023,09:38:00 -0300,0,,,250,44,,,,,,,,2.58,,,,,
11/01/2023,09:40:00 -0300,0,,,264,41,,,,,,,,2.42,,,,,
11/01/2023,09:41:00 -0300,,,,,,4.317,,,,,,,,,,,,
11/01/2023,09:42:00 -0300,0,,,268,41,,,,,,,,2.53,,,,,
11/01/2023,09:44:00 -0300,0,,,270,42,,,,,,,,2.4,,,,,
11/01/2023,09:46:00 -0300,0,,,264,47,4.308,,,,,,,2.48,,,,,
11/01/2023,09:48:00 -0300,0,,,281,51,,,,,,,,2.56,,,,,
11/01/2023,09:50:00 -0300,0,,,298,53,,,,,,,,2.56,,,,,
11/01/2023,09:51:00 -0300,,,,,,4.313,,,,,,,,,,,,
11/01/2023,09:52:00 -0300,0,,,284,54,,,,,,,,2.69,,,,,
11/01/2023,09:54:00 -0300,0,,,279,56,,,,,,,,2.72,,,,,
11/01/2023,09:56:00 -0300,0,,,271,57,4.308,,,,,,,2.64,,,,,
11/01/2023,09:58:00 -0300,0,,,274,61,,,,,,,,2.82,,,,,
11/01/2023,10:00:00 -0300,0,,,275,59,,,,,,,,2.64,,,,,
11/01/2023,10:01:00 -0300,,,,,,4.298,,,,,,,,,,,,
11/01/2023,10:02:00 -0300,0,,,267,61,,,,,,,,2.8,,,,,
11/01/2023,10:04:00 -0300,0,,,272,69,,,,,,,,2.77,,,,,
11/01/2023,10:06:00 -0300,0,,,278,73,4.304,,,,,,,2.77,,,,,
11/01/2023,10:08:00 -0300,0,,,295,78,,,,,,,,2.88,,,,,
11/01/2023,10:10:00 -0300,0,,,284,83,,,,,,,,2.77,,,,,
11/01/2023,10:11:00 -0300,,,,,,4.349,,,,,,,,,,,,
11/01/2023,10:12:00 -0300,0,,,281,83,,,,,,,,2.93,,,,,
11/01/2023,10:14:00 -0300,0,,,292,79,,,,,,,,2.9,,,,,
11/01/2023,10:16:00 -0300,0,,,286,81,4.314,,,,,,,2.98,,,,,
11/01/2023,10:18:00 -0300,0,,,278,76,,,,,,,,3.01,,,,,
11/01/2023,10:20:00 -0300,0,,,278,67,,,,,,,,3.12,,,,,
11/01/2023,10:21:00 -0300,,,,,,4.32,,,,,,,,,,,,
11/01/2023,10:22:00 -0300,0,,,271,71,,,,,,,,3.19,,,,,
11/01/2023,10:24:00 -0300,0,,,275,77,,,,,,,,3.19,,,,,
11/01/2023,10:26:00 -0300,0,,,261,69,4.325,,,,,,,3.3,,,,,
11/01/2023,10:28:00 -0300,0,,,270,66,,,,,,,,3.33,,,,,
11/01/2023,10:30:00 -0300,0,,,274,74,,,,,,,,3.3,,,,,
11/01/2023,10:31:00 -0300,,,,,,4.305,,,,,,,,,,,,
11/01/2023,10:32:00 -0300,0,,,286,63,,,,,,,,3.35,,,,,
11/01/2023,10:34:00 -0300,0,,,278,64,,,,,,,,3.41,,,,,
11/01/2023,10:36:00 -0300,0,,,281,63,4.319,,,,,,,3.46,,,,,
11/01/2023,10:38:00 -0300,0,,,271,52,,,,,,,,3.51,,,,,
11/01/2023,10:40:00 -0300,0,,,265,41,,,,,,,,3.51,,,,,
11/01/2023,10:41:00 -0300,,,,,,4.314,,,,,,,,,,,,
11/01/2023,10:42:00 -0300,0,,,263,41,,,,,,,,3.59,,,,,
11/01/2023,10:44:00 -0300,0,,,260,44,,,,,,,,3.67,,,,,
11/01/2023,10:46:00 -0300,0,,,247,47,4.305,,,,,,,3.67,,,,,
11/01/2023,10:48:00 -0300,0,,,253,54,,,,,,,,3.7,,,,,
11/01/2023,10:50:00 -0300,0,,,250,62,,,,,,,,3.72,,,,,
11/01/2023,10:51:00 -0300,,,,,,4.319,,,,,,,,,,,,
11/01/2023,10:52:00 -0300,0,,,260,66,,,,,,,,3.72,,,,,
11/01/2023,10:54:00 -0300,0,,,286,84,,,,,,,,3.7,,,,,
11/01/2023,10:56:00 -0300,0,,,292,108,4.323,,,,,,,3.72,,,,,
11/01/2023,10:58:00 -0300,0,,,271,119,,,,,,,,3.8,,,,,
11/01/2023,11:00:00 -0300,0,,,295,114,,,,,,,,3.75,,,,,
11/01/2023,11:01:00 -0300,,,,,,4.304,,,,,,,,,,,,
11/01/2023,11:02:00 -0300,0,,,293,79,,,,,,,,3.91,,,,,
11/01/2023,11:04:00 -0300,0,,,265,59,,,,,,,,3.91,,,,,
11/01/2023,11:06:00 -0300,0,,,268,53,4.319,,,,,,,3.77,,,,,
11/01/2023,11:08:00 -0300,0,,,270,61,,,,,,,,3.8,,,,,
11/01/2023,11:10:00 -0300,0,,,248,79,,,,,,,,3.77,,,,,
11/01/2023,11:11:00 -0300,,,,,,4.329,,,,,,,,,,,,
11/01/2023,11:12:00 -0300,0,,,271,89,,,,,,,,3.85,,,,,
11/01/2023,11:14:00 -0300,0,,,257,88,,,,,,,,3.8,,,,,
11/01/2023,11:16:00 -0300,0,,,274,72,4.31,,,,,,,3.75,,,,,
11/01/2023,11:18:00 -0300,0,,,277,73,,,,,,,,3.8,,,,,
11/01/2023,11:20:00 -0300,0,,,264,74,,,,,,,,3.72,,,,,
11/01/2023,11:21:00 -0300,,,,,,4.326,,,,,,,,,,,,
11/01/2023,11:22:00 -0300,0,,,263,83,,,,,,,,3.72,,,,,
11/01/2023,11:24:00 -0300,0,,,267,93,,,,,,,,3.8,,,,,
11/01/2023,11:26:00 -0300,0,,,260,89,4.313,,,,,,,3.75,,,,,
11/01/2023,11:28:00 -0300,0,,,271,99,,,,,,,,3.77,,,,,
11/01/2023,11:30:00 -0300,0,,,263,99,,,,,,,,3.72,,,,,
11/01/2023,11:31:00 -0300,,,,,,4.31,,,,,,,,,,,,
11/01/2023,11:32:00 -0300,0,,,271,99,,,,,,,,3.77,,,,,
11/01/2023,11:34:00 -0300,0,,,284,117,,,,,,,,3.83,,,,,
11/01/2023,11:36:00 -0300,0,,,286,126,4.314,,,,,,,3.75,,,,,
11/01/2023,11:38:00 -0300,0,,,289,108,,,,,,,,3.75,,,,,
11/01/2023,11:40:00 -0300,0,,,285,118,,,,,,,,3.88,,,,,
11/01/2023,11:41:00 -0300,,,,,,4.307,,,,,,,,,,,,
11/01/2023,11:42:00 -0300,0,,,282,133,,,,,,,,3.88,,,,,
11/01/2023,11:44:00 -0300,0,,,257,102,,,,,,,,3.85,,,,,
11/01/2023,11:46:00 -0300,0,,,260,97,4.332,,,,,,,3.93,,,,,
11/01/2023,11:48:00 -0300,0,,,265,98,,,,,,,,3.85,,,,,
11/01/2023,11:50:00 -0300,0,,,268,96,,,,,,,,4.04,,,,,
11/01/2023,11:51:00 -0300,,,,,,4.307,,,,,,,,,,,,
11/01/2023,11:52:00 -0300,0,,,260,88,,,,,,,,4.09,,,,,
11/01/2023,11:54:00 -0300,0,,,256,83,,,,,,,,4.09,,,,,
11/01/2023,11:56:00 -0300,0,,,265,83,4.331,,,,,,,4.04,,,,,
11/01/2023,11:58:00 -0300,0,,,278,88,,,,,,,,3.88,,,,,
11/01/2023,12:00:00 -0300,0,,,267,98,,,,,,,,3.83,,,,,
11/01/2023,12:01:00 -0300,,,,,,4.301,,,,,,,,,,,,
11/01/2023,12:02:00 -0300,0,,,279,114,,,,,,,,3.88,,,,,
11/01/2023,12:04:00 -0300,0,,,289,124,,,,,,,,3.88,,,,,
11/01/2023,12:06:00 -0300,0,,,282,128,4.323,,,,,,,3.88,,,,,
11/01/2023,12:08:00 -0300,0,,,288,138,,,,,,,,3.98,,,,,
11/01/2023,12:10:00 -0300,0,,,277,154,,,,,,,,3.93,,,,,
11/01/2023,12:11:00 -0300,,,,,,4.317,,,,,,,,,,,,
11/01/2023,12:12:00 -0300,0,,,281,149,,,,,,,,3.93,,,,,
11/01/2023,12:14:00 -0300,0,,,286,118,,,,,,,,3.85,,,,,
11/01/2023,12:16:00 -0300,0,,,285,104,4.299,,,,,,,4.01,,,,,
11/01/2023,12:18:00 -0300,0,,,281,108,,,,,,,,4.01,,,,,
11/01/2023,12:20:00 -0300,0,,,279,107,,,,,,,,3.98,,,,,
11/01/2023,12:21:00 -0300,,,,,,4.319,,,,,,,,,,,,
11/01/2023,12:22:00 -0300,0,,,281,86,,,,,,,,4.19,,,,,
11/01/2023,12:24:00 -0300,0,,,263,76,,,,,,,,4.04,,,,,
11/01/2023,12:26:00 -0300,0,,,261,74,4.311,,,,,,,4.01,,,,,
11/01/2023,12:28:00 -0300,0,,,254,61,,,,,,,,4.09,,,,,
11/01/2023,12:30:00 -0300,0,,,254,59,,,,,,,,3.93,,,,,
11/01/2023,12:31:00 -0300,,,,,,4.311,,,,,,,,,,,,
11/01/2023,12:32:00 -0300,0,,,250,58,,,,,,,,4.01,,,,,
11/01/2023,12:34:00 -0300,0,,,232,46,,,,,,,,4.09,,,,,
11/01/2023,12:36:00 -0300,0,,,223,49,4.31,,,,,,,4.14,,,,,
11/01/2023,12:38:00 -0300,0,,,219,52,,,,,,,,4.17,,,,,
11/01/2023,12:40:00 -0300,0,,,240,58,,,,,,,,4.25,,,,,
11/01/2023,12:41:00 -0300,,,,,,4.325,,,,,,,,,,,,
11/01/2023,12:42:00 -0300,0,,,56,71,,,,,,,,4.17,,,,,
11/01/2023,12:44:00 -0300,0,,,29,67,,,,,,,,4.22,,,,,
11/01/2023,12:46:00 -0300,0,,,104,51,4.316,,,,,,,4.09,,,,,
11/01/2023,12:48:00 -0300,0,,,52,46,,,,,,,,3.88,,,,,
11/01/2023,12:50:00 -0300,0,,,69,46,,,,,,,,3.85,,,,,
11/01/2023,12:51:00 -0300,,,,,,4.305,,,,,,,,,,,,
11/01/2023,12:52:00 -0300,0,,,80,47,,,,,,,,3.91,,,,,
11/01/2023,12:54:00 -0300,0,,,77,49,,,,,,,,3.72,,,,,
11/01/2023,12:56:00 -0300,0,,,87,53,4.311,,,,,,,3.67,,,,,
11/01/2023,12:58:00 -0300,0,,,80,47,,,,,,,,3.72,,,,,
11/01/2023,13:00:00 -0300,0,,,83,43,,,,,,,,3.7,,,,,
11/01/2023,13:01:00 -0300,,,,,,4.31,,,,,,,,,,,,
11/01/2023,13:02:00 -0300,0,,,31,48,,,,,,,,3.83,,,,,
11/01/2023,13:04:00 -0300,0,,,34,47,,,,,,,,3.85,,,,,
11/01/2023,13:06:00 -0300,0,,,27,52,4.304,,,,,,,3.72,,,,,
11/01/2023,13:08:00 -0300,0,,,350,61,,,,,,,,3.64,,,,,
11/01/2023,13:10:00 -0300,0,,,79,69,,,,,,,,3.62,,,,,
11/01/2023,13:11:00 -0300,,,,,,4.323,,,,,,,,,,,,
11/01/2023,13:12:00 -0300,0,,,52,77,,,,,,,,3.43,,,,,
11/01/2023,13:14:00 -0300,0,,,51,69,,,,,,,,3.51,,,,,
11/01/2023,13:16:00 -0300,0,,,53,61,4.323,,,,,,,3.3,,,,,
11/01/2023,13:18:00 -0300,0,,,76,68,,,,,,,,3.35,,,,,
11/01/2023,13:20:00 -0300,0,,,72,66,,,,,,,,3.25,,,,,
11/01/2023,13:21:00 -0300,,,,,,4.304,,,,,,,,,,,,
11/01/2023,13:22:00 -0300,0,,,56,69,,,,,,,,3.19,,,,,
11/01/2023,13:24:00 -0300,0,,,72,61,,,,,,,,3.19,,,,,
11/01/2023,13:26:00 -0300,0,,,62,53,4.325,,,,,,,3.19,,,,,
11/01/2023,13:28:00 -0300,0,,,88,59,,,,,,,,3.19,,,,,
11/01/2023,13:30:00 -0300,0,,,83,61,,,,,,,,3.27,,,,,
11/01/2023,13:31:00 -0300,,,,,,4.301,,,,,,,,,,,,
11/01/2023,13:32:00 -0300,0,,,48,56,,,,,,,,3.25,,,,,
11/01/2023,13:34:00 -0300,0,,,76,51,,,,,,,,3.33,,,,,
11/01/2023,13:36:00 -0300,0,,,48,46,4.313,,,,,,,3.3,,,,,
11/01/2023,13:38:00 -0300,0,,,86,44,,,,,,,,3.3,,,,,
11/01/2023,13:40:00 -0300,0,,,56,42,,,,,,,,3.3,,,,,
11/01/2023,13:41:00 -0300,,,,,,4.322,,,,,,,,,,,,
11/01/2023,13:42:00 -0300,0,,,62,51,,,,,,,,3.3,,,,,
11/01/2023,13:44:00 -0300,0,,,73,58,,,,,,,,3.14,,,,,
11/01/2023,13:46:00 -0300,0,,,67,59,4.302,,,,,,,3.12,,,,,
11/01/2023,13:48:00 -0300,0,,,38,59,,,,,,,,3.09,,,,,
11/01/2023,13:50:00 -0300,0,,,52,68,,,,,,,,3.22,,,,,
11/01/2023,13:51:00 -0300,,,,,,4.317,,,,,,,,,,,,
11/01/2023,13:52:00 -0300,0,,,44,79,,,,,,,,3.19,,,,,
11/01/2023,13:54:00 -0300,0,,,55,98,,,,,,,,3.22,,,,,
11/01/2023,13:56:00 -0300,0,,,69,102,4.313,,,,,,,3.3,,,,,
11/01/2023,13:58:00 -0300,0,,,46,102,,,,,,,,3.22,,,,,
11/01/2023,14:00:00 -0300,0,,,29,118,,,,,,,,3.35,,,,,
11/01/2023,14:01:00 -0300,,,,,,4.331,,,,,,,,,,,,
11/01/2023,14:02:00 -0300,0,,,45,132,,,,,,,,3.38,,,,,
11/01/2023,14:04:00 -0300,0,,,122,128,,,,,,,,3.49,,,,,
11/01/2023,14:06:00 -0300,0,,,21,104,4.31,,,,,,,3.41,,,,,
11/01/2023,14:08:00 -0300,0,,,65,91,,,,,,,,3.54,,,,,
11/01/2023,14:10:00 -0300,0,,,76,92,,,,,,,,3.62,,,,,
11/01/2023,14:11:00 -0300,,,,,,4.316,,,,,,,,,,,,
11/01/2023,14:12:00 -0300,0,,,60,72,,,,,,,,3.67,,,,,
11/01/2023,14:14:00 -0300,0,,,42,63,,,,,,,,3.67,,,,,
11/01/2023,14:16:00 -0300,0,,,66,38,4.326,,,,,,,3.43,,,,,
11/01/2023,14:18:00 -0300,0,,,67,47,,,,,,,,3.46,,,,,
11/01/2023,14:20:00 -0300,0,,,65,58,,,,,,,,3.33,,,,,
11/01/2023,14:21:00 -0300,,,,,,4.305,,,,,,,,,,,,
11/01/2023,14:22:00 -0300,0,,,46,87,,,,,,,,3.41,,,,,
11/01/2023,14:24:00 -0300,0,,,83,71,,,,,,,,3.51,,,,,
11/01/2023,14:26:00 -0300,0,,,14,61,4.344,,,,,,,3.51,,,,,
11/01/2023,14:28:00 -0300,0,,,87,79,,,,,,,,3.51,,,,,
11/01/2023,14:30:00 -0300,0,,,88,57,,,,,,,,3.59,,,,,
11/01/2023,14:31:00 -0300,,,,,,4.311,,,,,,,,,,,,
11/01/2023,14:32:00 -0300,0,,,87,58,,,,,,,,3.56,,,,,
11/01/2023,14:34:00 -0300,0,,,13,61,,,,,,,,3.59,,,,,
11/01/2023,14:36:00 -0300,0,,,46,44,4.307,,,,,,,3.62,,,,,
11/01/2023,14:38:00 -0300,0,,,13,42,,,,,,,,3.64,,,,,
11/01/2023,14:40:00 -0300,0,,,20,49,,,,,,,,3.72,,,,,
11/01/2023,14:41:00 -0300,,,,,,4.32,,,,,,,,,,,,
11/01/2023,14:42:00 -0300,0,,,7,76,,,,,,,,3.93,,,,,
11/01/2023,14:44:00 -0300,0,,,11,73,,,,,,,,3.96,,,,,
11/01/2023,14:46:00 -0300,0,,,38,67,4.323,,,,,,,4.04,,,,,
