Date,Time,"Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Temperature (S-TMB 21038161:21098954-1),°C,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Speed (S-WCF 21038161:21038468-1),m/s,Stanley Bridge Harbour","Gust Speed (S-WCF 21038161:21038468-2),m/s,Stanley Bridge Harbour","Temperature (S-TMB 21038161:21038284-1),°C,Stanley Bridge Harbour","Water Flow (M-WF-VNW 21038161:21411213-5),l/s,Stanley Bridge Harbour"
07/31/2023,09:32:00 -0300,0,,,187,,508,,,,,,,,,,10,,,,
07/31/2023,09:34:00 -0300,0,,,178,,528,4.34,,,,,,,,,10,,,,
07/31/2023,09:36:00 -0300,0,,,177,,536,,,,,,,,,,11,,,,
07/31/2023,09:38:00 -0300,0,,,190,,539,,,,,,,,,,8,,,,
07/31/2023,09:39:00 -0300,,,,,,,4.353,,,,,,,,,,,,,
07/31/2023,09:40:00 -0300,0,,,197,,538,,,,,,,,,,7,,,,
07/31/2023,09:42:00 -0300,0,,,199,,542,,,,,,,,,,7,,,,
07/31/2023,09:44:00 -0300,0,,,188,,543,4.311,,,,,,,,,11,,,,
07/31/2023,09:46:00 -0300,0,,,194,,548,,,,,,,,,,10,,,,
07/31/2023,09:48:00 -0300,0,,,174,,504,,,,,,,,,,10,,,,
07/31/2023,09:49:00 -0300,,,,,,,4.311,,,,,,,,,,,,,
07/31/2023,09:50:00 -0300,0,,,173,,552,,,,,,,,,,10,,,,
07/31/2023,09:52:00 -0300,0,,,187,,551,,,,,,,,,,7,,,,
07/31/2023,09:54:00 -0300,0,,,208,,553,4.314,,,,,,,,,7,,,,
07/31/2023,09:56:00 -0300,0,,,192,,554,,,,,,,,,,8,,,,
07/31/2023,09:58:00 -0300,0,,,185,,562,,,,,,,,,,7,,,,
07/31/2023,09:59:00 -0300,,,,,,,4.302,,,,,,,,,,,,,
07/31/2023,10:00:00 -0300,0,,,237,,568,,,,,,,,,,10,,,,
07/31/2023,10:02:00 -0300,0,,,241,,579,,,,,,,,,,8,,,,
07/31/2023,10:04:00 -0300,0,,,188,,589,4.317,,,,,,,,,7,,,,
07/31/2023,10:06:00 -0300,0,,,181,,594,,,,,,,,,,10,,,,
07/31/2023,10:08:00 -0300,0,,,211,,604,,,,,,,,,,10,,,,
07/31/2023,10:09:00 -0300,,,,,,,4.328,,,,,,,,,,,,,
07/31/2023,10:10:00 -0300,0,,,218,,618,,,,,,,,,,10,,,,
07/31/2023,10:12:00 -0300,0,,,213,,631,,,,,,,,,,10,,,,
07/31/2023,10:14:00 -0300,0,,,206,,639,4.314,,,,,,,,,8,,,,
07/31/2023,10:16:00 -0300,0,,,219,,647,,,,,,,,,,8,,,,
07/31/2023,10:18:00 -0300,0,,,206,,651,,,,,,,,,,8,,,,
07/31/2023,10:19:00 -0300,,,,,,,4.314,,,,,,,,,,,,,
07/31/2023,10:20:00 -0300,0,,,191,,652,,,,,,,,,,8,,,,
07/31/2023,10:22:00 -0300,0,,,197,,656,,,,,,,,,,11,,,,
07/31/2023,10:24:00 -0300,0,,,212,,666,4.314,,,,,,,,,8,,,,
07/31/2023,10:26:00 -0300,0,,,211,,667,,,,,,,,,,10,,,,
07/31/2023,10:28:00 -0300,0,,,201,,673,,,,,,,,,,10,,,,
07/31/2023,10:29:00 -0300,,,,,,,4.302,,,,,,,,,,,,,
07/31/2023,10:30:00 -0300,0,,,218,,681,,,,,,,,,,10,,,,
07/31/2023,10:32:00 -0300,0,,,209,,538,,,,,,,,,,10,,,,
07/31/2023,10:34:00 -0300,0,,,213,,366,4.295,,,,,,,,,12,,,,
07/31/2023,10:36:00 -0300,0,,,204,,641,,,,,,,,,,11,,,,
07/31/2023,10:38:00 -0300,0,,,199,,606,,,,,,,,,,12,,,,
07/31/2023,10:39:00 -0300,,,,,,,4.319,,,,,,,,,,,,,
07/31/2023,10:40:00 -0300,0,,,195,,287,,,,,,,,,,10,,,,
07/31/2023,10:42:00 -0300,0,,,190,,663,,,,,,,,,,11,,,,
07/31/2023,10:44:00 -0300,0,,,219,,652,4.305,,,,,,,,,11,,,,
07/31/2023,10:46:00 -0300,0,,,218,,444,,,,,,,,,,11,,,,
07/31/2023,10:48:00 -0300,0,,,227,,78,,,,,,,,,,11,,,,
07/31/2023,10:49:00 -0300,,,,,,,4.31,,,,,,,,,,,,,
07/31/2023,10:50:00 -0300,0,,,229,,73,,,,,,,,,,11,,,,
07/31/2023,10:52:00 -0300,0,,,211,,73,,,,,,,,,,13,,,,
07/31/2023,10:54:00 -0300,0,,,212,,74,4.313,,,,,,,,,14,,,,
07/31/2023,10:56:00 -0300,0,,,226,,77,,,,,,,,,,11,,,,
07/31/2023,10:58:00 -0300,0,,,211,,73,,,,,,,,,,14,,,,
07/31/2023,10:59:00 -0300,,,,,,,4.302,,,,,,,,,,,,,
07/31/2023,11:00:00 -0300,0,,,219,,294,,,,,,,,,,13,,,,
07/31/2023,11:02:00 -0300,0,,,190,,691,,,,,,,,,,13,,,,
07/31/2023,11:04:00 -0300,0,,,206,,696,4.31,,,,,,,,,12,,,,
07/31/2023,11:06:00 -0300,0,,,199,,704,,,,,,,,,,13,,,,
07/31/2023,11:08:00 -0300,0,,,190,,713,,,,,,,,,,17,,,,
07/31/2023,11:09:00 -0300,,,,,,,4.316,,,,,,,,,,,,,
07/31/2023,11:10:00 -0300,0,,,201,,709,,,,,,,,,,16,,,,
07/31/2023,11:12:00 -0300,0,,,199,,728,,,,,,,,,,12,,,,
07/31/2023,11:14:00 -0300,0,,,206,,487,4.302,,,,,,,,,13,,,,
07/31/2023,11:16:00 -0300,0,,,204,,738,,,,,,,,,,11,,,,
07/31/2023,11:18:00 -0300,0,,,208,,538,,,,,,,,,,13,,,,
07/31/2023,11:19:00 -0300,,,,,,,4.326,,,,,,,,,,,,,
07/31/2023,11:20:00 -0300,0,,,206,,674,,,,,,,,,,12,,,,
07/31/2023,11:22:00 -0300,0,,,205,,737,,,,,,,,,,8,,,,
07/31/2023,11:24:00 -0300,0,,,211,,698,4.356,,,,,,,,,10,,,,
07/31/2023,11:26:00 -0300,0,,,211,,737,,,,,,,,,,11,,,,
07/31/2023,11:28:00 -0300,0,,,191,,747,,,,,,,,,,10,,,,
07/31/2023,11:29:00 -0300,,,,,,,4.313,,,,,,,,,,,,,
07/31/2023,11:30:00 -0300,0,,,183,,757,,,,,,,,,,11,,,,
07/31/2023,11:32:00 -0300,0,,,206,,724,,,,,,,,,,19,,,,
07/31/2023,11:34:00 -0300,0,,,205,,737,4.293,,,,,,,,,14,,,,
07/31/2023,11:36:00 -0300,0,,,225,,721,,,,,,,,,,12,,,,
07/31/2023,11:38:00 -0300,0,,,213,,801,,,,,,,,,,14,,,,
07/31/2023,11:39:00 -0300,,,,,,,4.322,,,,,,,,,,,,,
07/31/2023,11:40:00 -0300,0,,,202,,824,,,,,,,,,,12,,,,
07/31/2023,11:42:00 -0300,0,,,212,,721,,,,,,,,,,13,,,,
07/31/2023,11:44:00 -0300,0,,,230,,803,4.305,,,,,,,,,11,,,,
07/31/2023,11:46:00 -0300,0,,,220,,839,,,,,,,,,,8,,,,
07/31/2023,11:48:00 -0300,0,,,236,,828,,,,,,,,,,8,,,,
07/31/2023,11:49:00 -0300,,,,,,,4.314,,,,,,,,,,,,,
07/31/2023,11:50:00 -0300,0,,,206,,837,,,,,,,,,,13,,,,
07/31/2023,11:52:00 -0300,0,,,236,,759,,,,,,,,,,16,,,,
07/31/2023,11:54:00 -0300,0,,,216,,782,4.317,,,,,,,,,16,,,,
07/31/2023,11:56:00 -0300,0,,,220,,751,,,,,,,,,,11,,,,
07/31/2023,11:58:00 -0300,0,,,243,,711,,,,,,,,,,11,,,,
07/31/2023,11:59:00 -0300,,,,,,,4.304,,,,,,,,,,,,,
07/31/2023,12:00:00 -0300,0,,,223,,372,,,,,,,,,,14,,,,
07/31/2023,12:02:00 -0300,0,,,218,,251,,,,,,,,,,11,,,,
07/31/2023,12:04:00 -0300,0,,,251,,568,4.295,,,,,,,,,13,,,,
07/31/2023,12:06:00 -0300,0,,,244,,734,,,,,,,,,,12,,,,
07/31/2023,12:08:00 -0300,0,,,236,,806,,,,,,,,,,12,,,,
07/31/2023,12:09:00 -0300,,,,,,,4.316,,,,,,,,,,,,,
07/31/2023,12:10:00 -0300,0,,,229,,804,,,,,,,,,,16,,,,
07/31/2023,12:12:00 -0300,0,,,234,,802,,,,,,,,,,12,,,,
07/31/2023,12:14:00 -0300,0,,,256,,806,4.304,,,,,,,,,17,,,,
07/31/2023,12:16:00 -0300,0,,,265,,804,,,,,,,,,,12,,,,
07/31/2023,12:18:00 -0300,0,,,247,,806,,,,,,,,,,16,,,,
07/31/2023,12:19:00 -0300,,,,,,,4.31,,,,,,,,,,,,,
07/31/2023,12:20:00 -0300,0,,,244,,808,,,,,,,,,,16,,,,
07/31/2023,12:22:00 -0300,0,,,234,,812,,,,,,,,,,11,,,,
07/31/2023,12:24:00 -0300,0,,,220,,814,4.313,,,,,,,,,13,,,,
07/31/2023,12:26:00 -0300,0,,,209,,819,,,,,,,,,,11,,,,
07/31/2023,12:28:00 -0300,0,,,219,,817,,,,,,,,,,14,,,,
07/31/2023,12:29:00 -0300,,,,,,,4.302,,,,,,,,,,,,,
07/31/2023,12:30:00 -0300,0,,,229,,818,,,,,,,,,,16,,,,
07/31/2023,12:32:00 -0300,0,,,216,,819,,,,,,,,,,17,,,,
07/31/2023,12:34:00 -0300,0,,,229,,817,4.313,,,,,,,,,12,,,,
07/31/2023,12:36:00 -0300,0,,,225,,819,,,,,,,,,,14,,,,
07/31/2023,12:38:00 -0300,0,,,229,,821,,,,,,,,,,13,,,,
07/31/2023,12:39:00 -0300,,,,,,,4.316,,,,,,,,,,,,,
07/31/2023,12:40:00 -0300,0,,,241,,821,,,,,,,,,,11,,,,
07/31/2023,12:42:00 -0300,0,,,232,,824,,,,,,,,,,12,,,,
07/31/2023,12:44:00 -0300,0,,,183,,824,4.302,,,,,,,,,12,,,,
07/31/2023,12:46:00 -0300,0,,,205,,827,,,,,,,,,,13,,,,
07/31/2023,12:48:00 -0300,0,,,208,,828,,,,,,,,,,11,,,,
07/31/2023,12:49:00 -0300,,,,,,,4.313,,,,,,,,,,,,,
07/31/2023,12:50:00 -0300,0,,,206,,829,,,,,,,,,,13,,,,
07/31/2023,12:52:00 -0300,0,,,205,,833,,,,,,,,,,10,,,,
07/31/2023,12:54:00 -0300,0,,,194,,834,4.316,,,,,,,,,12,,,,
07/31/2023,12:56:00 -0300,0,,,216,,838,,,,,,,,,,14,,,,
07/31/2023,12:58:00 -0300,0,,,216,,838,,,,,,,,,,13,,,,
07/31/2023,12:59:00 -0300,,,,,,,4.302,,,,,,,,,,,,,
07/31/2023,13:00:00 -0300,0,,,192,,858,,,,,,,,,,13,,,,
07/31/2023,13:02:00 -0300,0,,,225,,877,,,,,,,,,,14,,,,
07/31/2023,13:04:00 -0300,0,,,218,,836,4.313,,,,,,,,,14,,,,
07/31/2023,13:06:00 -0300,0,,,213,,948,,,,,,,,,,16,,,,
07/31/2023,13:08:00 -0300,0,,,212,,964,,,,,,,,,,11,,,,
07/31/2023,13:09:00 -0300,,,,,,,4.316,,,,,,,,,,,,,
07/31/2023,13:10:00 -0300,0,,,243,,969,,,,,,,,,,11,,,,
07/31/2023,13:12:00 -0300,0,,,225,,959,,,,,,,,,,8,,,,
07/31/2023,13:14:00 -0300,0,,,236,,939,4.304,,,,,,,,,16,,,,
07/31/2023,13:16:00 -0300,0,,,267,,938,,,,,,,,,,17,,,,
07/31/2023,13:18:00 -0300,0,,,263,,933,,,,,,,,,,12,,,,
07/31/2023,13:19:00 -0300,,,,,,,4.313,,,,,,,,,,,,,
07/31/2023,13:20:00 -0300,0,,,223,,928,,,,,,,,,,18,,,,
07/31/2023,13:22:00 -0300,0,,,248,,921,,,,,,,,,,13,,,,
07/31/2023,13:24:00 -0300,0,,,250,,869,4.316,,,,,,,,,13,,,,
07/31/2023,13:26:00 -0300,0,,,267,,777,,,,,,,,,,14,,,,
07/31/2023,13:28:00 -0300,0,,,223,,418,,,,,,,,,,10,,,,
07/31/2023,13:29:00 -0300,,,,,,,4.304,,,,,,,,,,,,,
07/31/2023,13:30:00 -0300,0,,,233,,237,,,,,,,,,,10,,,,
07/31/2023,13:32:00 -0300,0,,,234,,278,,,,,,,,,,13,,,,
07/31/2023,13:34:00 -0300,0,,,246,,359,4.295,,,,,,,,,13,,,,
07/31/2023,13:36:00 -0300,0,,,244,,498,,,,,,,,,,12,,,,
07/31/2023,13:38:00 -0300,0,,,256,,582,,,,,,,,,,14,,,,
07/31/2023,13:39:00 -0300,,,,,,,4.316,,,,,,,,,,,,,
07/31/2023,13:40:00 -0300,0,,,256,,769,,,,,,,,,,10,,,,
07/31/2023,13:42:00 -0300,0,,,237,,892,,,,,,,,,,11,,,,
07/31/2023,13:44:00 -0300,0,,,219,,919,4.304,,,,,,,,,14,,,,
07/31/2023,13:46:00 -0300,0,,,218,,888,,,,,,,,,,13,,,,
07/31/2023,13:48:00 -0300,0,,,216,,868,,,,,,,,,,14,,,,
07/31/2023,13:49:00 -0300,,,,,,,4.313,,,,,,,,,,,,,
07/31/2023,13:50:00 -0300,0,,,212,,859,,,,,,,,,,14,,,,
07/31/2023,13:52:00 -0300,0,,,241,,859,,,,,,,,,,14,,,,
07/31/2023,13:54:00 -0300,0,,,187,,854,4.317,,,,,,,,,12,,,,
07/31/2023,13:56:00 -0300,0,,,194,,876,,,,,,,,,,17,,,,
07/31/2023,13:58:00 -0300,0,,,204,,754,,,,,,,,,,12,,,,
07/31/2023,13:59:00 -0300,,,,,,,4.304,,,,,,,,,,,,,
07/31/2023,14:00:00 -0300,0,,,178,,533,,,,,,,,,,11,,,,
07/31/2023,14:02:00 -0300,0,,,206,,232,,,,,,,,,,13,,,,
07/31/2023,14:04:00 -0300,0,,,191,,212,4.313,,,,,,,,,12,,,,
07/31/2023,14:06:00 -0300,0,,,188,,178,,,,,,,,,,12,,,,
07/31/2023,14:08:00 -0300,0,,,183,,154,,,,,,,,,,10,,,,
07/31/2023,14:09:00 -0300,,,,,,,4.316,,,,,,,,,,,,,
07/31/2023,14:10:00 -0300,0,,,180,,139,,,,,,,,,,12,,,,
07/31/2023,14:12:00 -0300,0,,,219,,127,,,,,,,,,,8,,,,
07/31/2023,14:14:00 -0300,0,,,289,,123,4.304,,,,,,,,,12,,,,
07/31/2023,14:16:00 -0300,0,,,229,,156,,,,,,,,,,16,,,,
07/31/2023,14:18:00 -0300,0,,,227,,182,,,,,,,,,,14,,,,
07/31/2023,14:19:00 -0300,,,,,,,4.295,,,,,,,,,,,,,
07/31/2023,14:20:00 -0300,0,,,265,,167,,,,,,,,,,14,,,,
07/31/2023,14:22:00 -0300,0,,,246,,666,,,,,,,,,,14,,,,
07/31/2023,14:24:00 -0300,0,,,263,,834,4.316,,,,,,,,,12,,,,
07/31/2023,14:26:00 -0300,0,,,237,,878,,,,,,,,,,13,,,,
07/31/2023,14:28:00 -0300,0,,,248,,812,,,,,,,,,,17,,,,
07/31/2023,14:29:00 -0300,,,,,,,4.304,,,,,,,,,,,,,
07/31/2023,14:30:00 -0300,0,,,270,,734,,,,,,,,,,11,,,,
07/31/2023,14:32:00 -0300,0,,,250,,662,,,,,,,,,,22,,,,
07/31/2023,14:34:00 -0300,0,,,254,,426,4.311,,,,,,,,,16,,,,
07/31/2023,14:36:00 -0300,0,,,251,,308,,,,,,,,,,11,,,,
07/31/2023,14:38:00 -0300,0,,,284,,601,,,,,,,,,,11,,,,
07/31/2023,14:39:00 -0300,,,,,,,4.313,,,,,,,,,,,,,
07/31/2023,14:40:00 -0300,0,,,278,,656,,,,,,,,,,11,,,,
07/31/2023,14:42:00 -0300,0,,,236,,831,,,,,,,,,,8,,,,
07/31/2023,14:44:00 -0300,0,,,213,,748,4.304,,,,,,,,,8,,,,
07/31/2023,14:46:00 -0300,0,,,212,,747,,,,,,,,,,14,,,,
07/31/2023,14:48:00 -0300,0,,,246,,877,,,,,,,,,,17,,,,
07/31/2023,14:49:00 -0300,,,,,,,4.313,,,,,,,,,,,,,
07/31/2023,14:50:00 -0300,0,,,243,,678,,,,,,,,,,13,,,,
07/31/2023,14:52:00 -0300,0,,,257,,744,,,,,,,,,,14,,,,
07/31/2023,14:54:00 -0300,0,,,254,,711,4.317,,,,,,,,,12,,,,
07/31/2023,14:56:00 -0300,0,,,281,,724,,,,,,,,,,7,,,,
07/31/2023,14:58:00 -0300,0,,,278,,702,,,,,,,,,,12,,,,
07/31/2023,14:59:00 -0300,,,,,,,4.304,,,,,,,,,,,,,
07/31/2023,15:00:00 -0300,0,,,265,,743,,,,,,,,,,11,,,,
07/31/2023,15:02:00 -0300,0,,,215,,716,,,,,,,,,,12,,,,
07/31/2023,15:04:00 -0300,0,,,216,,616,4.314,,,,,,,,,10,,,,
07/31/2023,15:06:00 -0300,0,,,201,,671,,,,,,,,,,10,,,,
07/31/2023,15:08:00 -0300,0,,,192,,698,,,,,,,,,,13,,,,
07/31/2023,15:09:00 -0300,,,,,,,4.316,,,,,,,,,,,,,
07/31/2023,15:10:00 -0300,0,,,205,,738,,,,,,,,,,12,,,,
07/31/2023,15:12:00 -0300,0,,,223,,718,,,,,,,,,,8,,,,
07/31/2023,15:14:00 -0300,0,,,247,,732,4.305,,,,,,,,,10,,,,
07/31/2023,15:16:00 -0300,0,,,240,,761,,,,,,,,,,11,,,,
07/31/2023,15:18:00 -0300,0,,,218,,762,,,,,,,,,,12,,,,
07/31/2023,15:19:00 -0300,,,,,,,4.314,,,,,,,,,,,,,
07/31/2023,15:20:00 -0300,0,,,161,,757,,,,,,,,,,10,,,,
07/31/2023,15:22:00 -0300,0,,,183,,779,,,,,,,,,,11,,,,
07/31/2023,15:24:00 -0300,0,,,184,,754,4.316,,,,,,,,,7,,,,
07/31/2023,15:26:00 -0300,0,,,209,,758,,,,,,,,,,11,,,,
07/31/2023,15:28:00 -0300,0,,,204,,752,,,,,,,,,,14,,,,
07/31/2023,15:29:00 -0300,,,,,,,4.305,,,,,,,,,,,,,
07/31/2023,15:30:00 -0300,0,,,184,,744,,,,,,,,,,10,,,,
07/31/2023,15:32:00 -0300,0,,,167,,743,,,,,,,,,,10,,,,
07/31/2023,15:34:00 -0300,0,,,177,,738,4.316,,,,,,,,,8,,,,
07/31/2023,15:36:00 -0300,0,,,195,,738,,,,,,,,,,7,,,,
07/31/2023,15:38:00 -0300,0,,,215,,747,,,,,,,,,,6,,,,
07/31/2023,15:39:00 -0300,,,,,,,4.316,,,,,,,,,,,,,
07/31/2023,15:40:00 -0300,0,,,204,,98,,,,,,,,,,14,,,,
07/31/2023,15:42:00 -0300,0,,,216,,123,,,,,,,,,,13,,,,
07/31/2023,15:44:00 -0300,0,,,192,,154,4.305,,,,,,,,,17,,,,
07/31/2023,15:46:00 -0300,0,,,195,,788,,,,,,,,,,13,,,,
07/31/2023,15:48:00 -0300,0,,,181,,269,,,,,,,,,,13,,,,
07/31/2023,15:49:00 -0300,,,,,,,4.296,,,,,,,,,,,,,
07/31/2023,15:50:00 -0300,0,,,161,,198,,,,,,,,,,7,,,,
07/31/2023,15:52:00 -0300,0,,,143,,174,,,,,,,,,,7,,,,
07/31/2023,15:54:00 -0300,0,,,164,,173,4.316,,,,,,,,,7,,,,
07/31/2023,15:56:00 -0300,0,,,222,,202,,,,,,,,,,12,,,,
07/31/2023,15:58:00 -0300,0,,,209,,242,,,,,,,,,,16,,,,
07/31/2023,15:59:00 -0300,,,,,,,4.305,,,,,,,,,,,,,
07/31/2023,16:00:00 -0300,0,,,175,,232,,,,,,,,,,12,,,,
07/31/2023,16:02:00 -0300,0,,,194,,347,,,,,,,,,,13,,,,
07/31/2023,16:04:00 -0300,0,,,201,,232,4.313,,,,,,,,,12,,,,
07/31/2023,16:06:00 -0300,0,,,205,,233,,,,,,,,,,10,,,,
07/31/2023,16:08:00 -0300,0,,,195,,363,,,,,,,,,,8,,,,
07/31/2023,16:09:00 -0300,,,,,,,4.314,,,,,,,,,,,,,
07/31/2023,16:10:00 -0300,0,,,202,,852,,,,,,,,,,10,,,,
07/31/2023,16:12:00 -0300,0,,,209,,834,,,,,,,,,,7,,,,
07/31/2023,16:14:00 -0300,0,,,195,,758,4.304,,,,,,,,,8,,,,
07/31/2023,16:16:00 -0300,0,,,166,,723,,,,,,,,,,8,,,,
07/31/2023,16:18:00 -0300,0,,,174,,709,,,,,,,,,,10,,,,
07/31/2023,16:19:00 -0300,,,,,,,4.313,,,,,,,,,,,,,
07/31/2023,16:20:00 -0300,0,,,229,,699,,,,,,,,,,12,,,,
07/31/2023,16:22:00 -0300,0,,,251,,684,,,,,,,,,,11,,,,
07/31/2023,16:24:00 -0300,0,,,250,,569,4.316,,,,,,,,,11,,,,
07/31/2023,16:26:00 -0300,0,,,234,,273,,,,,,,,,,10,,,,
07/31/2023,16:28:00 -0300,0,,,198,,686,,,,,,,,,,5,,,,
07/31/2023,16:29:00 -0300,,,,,,,4.304,,,,,,,,,,,,,
07/31/2023,16:30:00 -0300,0,,,188,,647,,,,,,,,,,6,,,,
07/31/2023,16:32:00 -0300,0,,,167,,631,,,,,,,,,,8,,,,
07/31/2023,16:34:00 -0300,0,,,157,,624,4.314,,,,,,,,,8,,,,
07/31/2023,16:36:00 -0300,0,,,131,,621,,,,,,,,,,6,,,,
07/31/2023,16:38:00 -0300,0,,,178,,618,,,,,,,,,,14,,,,
07/31/2023,16:39:00 -0300,,,,,,,4.317,,,,,,,,,,,,,
07/31/2023,16:40:00 -0300,0,,,178,,623,,,,,,,,,,18,,,,
07/31/2023,16:42:00 -0300,0,,,180,,628,,,,,,,,,,12,,,,
07/31/2023,16:44:00 -0300,0,,,159,,629,4.304,,,,,,,,,13,,,,
07/31/2023,16:46:00 -0300,0,,,157,,623,,,,,,,,,,7,,,,
07/31/2023,16:48:00 -0300,0,,,152,,603,,,,,,,,,,7,,,,
07/31/2023,16:49:00 -0300,,,,,,,4.314,,,,,,,,,,,,,
07/31/2023,16:50:00 -0300,0,,,168,,594,,,,,,,,,,10,,,,
07/31/2023,16:52:00 -0300,0,,,208,,588,,,,,,,,,,11,,,,
07/31/2023,16:54:00 -0300,0,,,212,,587,4.317,,,,,,,,,11,,,,
07/31/2023,16:56:00 -0300,0,,,197,,93,,,,,,,,,,11,,,,
07/31/2023,16:58:00 -0300,0,,,178,,118,,,,,,,,,,8,,,,
07/31/2023,16:59:00 -0300,,,,,,,4.305,,,,,,,,,,,,,
07/31/2023,17:00:00 -0300,0,,,195,,102,,,,,,,,,,11,,,,
07/31/2023,17:02:00 -0300,0,,,191,,557,,,,,,,,,,10,,,,
07/31/2023,17:04:00 -0300,0,,,191,,577,4.316,,,,,,,,,6,,,,
07/31/2023,17:06:00 -0300,0,,,152,,566,,,,,,,,,,12,,,,
07/31/2023,17:08:00 -0300,0,,,180,,552,,,,,,,,,,10,,,,
07/31/2023,17:09:00 -0300,,,,,,,4.317,,,,,,,,,,,,,
07/31/2023,17:10:00 -0300,0,,,177,,541,,,,,,,,,,13,,,,
07/31/2023,17:12:00 -0300,0,,,174,,529,,,,,,,,,,13,,,,
07/31/2023,17:14:00 -0300,0,,,175,,527,4.305,,,,,,,,,18,,,,
07/31/2023,17:16:00 -0300,0,,,192,,521,,,,,,,,,,13,,,,
07/31/2023,17:18:00 -0300,0,,,198,,518,,,,,,,,,,16,,,,
07/31/2023,17:19:00 -0300,,,,,,,4.296,,,,,,,,,,,,,
07/31/2023,17:20:00 -0300,0,,,198,,361,,,,,,,,,,11,,,,
07/31/2023,17:22:00 -0300,0,,,216,,507,,,,,,,,,,12,,,,
07/31/2023,17:24:00 -0300,0,,,212,,498,4.316,,,,,,,,,11,,,,
07/31/2023,17:26:00 -0300,0,,,219,,497,,,,,,,,,,12,,,,
07/31/2023,17:28:00 -0300,0,,,197,,501,,,,,,,,,,7,,,,
07/31/2023,17:29:00 -0300,,,,,,,4.305,,,,,,,,,,,,,
07/31/2023,17:30:00 -0300,0,,,177,,494,,,,,,,,,,8,,,,
07/31/2023,17:32:00 -0300,0,,,178,,489,,,,,,,,,,11,,,,
07/31/2023,17:34:00 -0300,0,,,183,,488,4.314,,,,,,,,,14,,,,
07/31/2023,17:36:00 -0300,0,,,166,,473,,,,,,,,,,16,,,,
07/31/2023,17:38:00 -0300,0,,,178,,456,,,,,,,,,,12,,,,
07/31/2023,17:39:00 -0300,,,,,,,4.314,,,,,,,,,,,,,
07/31/2023,17:40:00 -0300,0,,,174,,447,,,,,,,,,,11,,,,
07/31/2023,17:42:00 -0300,0,,,164,,453,,,,,,,,,,11,,,,
07/31/2023,17:44:00 -0300,0,,,183,,452,4.304,,,,,,,,,11,,,,
07/31/2023,17:46:00 -0300,0,,,208,,449,,,,,,,,,,12,,,,
07/31/2023,17:48:00 -0300,0,,,212,,436,,,,,,,,,,8,,,,
07/31/2023,17:49:00 -0300,,,,,,,4.314,,,,,,,,,,,,,
07/31/2023,17:50:00 -0300,0,,,219,,426,,,,,,,,,,8,,,,
07/31/2023,17:52:00 -0300,0,,,198,,423,,,,,,,,,,13,,,,
07/31/2023,17:54:00 -0300,0,,,194,,153,4.317,,,,,,,,,14,,,,
07/31/2023,17:56:00 -0300,0,,,156,,423,,,,,,,,,,12,,,,
07/31/2023,17:58:00 -0300,0,,,177,,403,,,,,,,,,,10,,,,
07/31/2023,17:59:00 -0300,,,,,,,4.305,,,,,,,,,,,,,
07/31/2023,18:00:00 -0300,0,,,171,,386,,,,,,,,,,12,,,,
07/31/2023,18:02:00 -0300,0,,,150,,379,,,,,,,,,,12,,,,
07/31/2023,18:04:00 -0300,0,,,161,,372,4.316,,,,,,,,,12,,,,
07/31/2023,18:06:00 -0300,0,,,177,,371,,,,,,,,,,8,,,,
07/31/2023,18:08:00 -0300,0,,,183,,367,,,,,,,,,,13,,,,
07/31/2023,18:09:00 -0300,,,,,,,4.317,,,,,,,,,,,,,
07/31/2023,18:10:00 -0300,0,,,177,,359,,,,,,,,,,16,,,,
07/31/2023,18:12:00 -0300,0,,,195,,357,,,,,,,,,,14,,,,
07/31/2023,18:14:00 -0300,0,,,164,,359,4.305,,,,,,,,,13,,,,
07/31/2023,18:16:00 -0300,0,,,174,,87,,,,,,,,,,16,,,,
07/31/2023,18:18:00 -0300,0,,,199,,83,,,,,,,,,,13,,,,
07/31/2023,18:19:00 -0300,,,,,,,4.305,,,,,,,,,,,,,
07/31/2023,18:20:00 -0300,0,,,181,,89,,,,,,,,,,11,,,,
