Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Wind Speed (S-WCF 21114835:21135207-1),m/s,Greenwich PEINP","Gust Speed (S-WCF 21114835:21135207-2),m/s,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP"
12/01/2022,09:35:00 -0400,,,4.236,,,,,,,,,,,
12/01/2022,09:36:00 -0400,0,11,,295,10,18,,,3.98,,,,,
12/01/2022,09:38:00 -0400,0,11,,286,14,30,,,3.88,,,,,
12/01/2022,09:40:00 -0400,0,12,4.181,296,11,24,,,3.83,,,,,
12/01/2022,09:42:00 -0400,0,13,,295,13,23,,,3.77,,,,,
12/01/2022,09:44:00 -0400,0,17,,299,11,22,,,3.75,,,,,
12/01/2022,09:45:00 -0400,,,4.229,,,,,,,,,,,
12/01/2022,09:46:00 -0400,0.2,17,,296,11,22,,,3.7,,,,,
12/01/2022,09:48:00 -0400,0,19,,300,10,20,,,3.7,,,,,
12/01/2022,09:50:00 -0400,0,22,4.25,296,13,28,,,3.64,,,,,
12/01/2022,09:52:00 -0400,0,19,,310,8,19,,,3.72,,,,,
12/01/2022,09:54:00 -0400,0,22,,313,6,11,,,3.75,,,,,
12/01/2022,09:55:00 -0400,,,4.257,,,,,,,,,,,
12/01/2022,09:56:00 -0400,0,21,,312,8,13,,,3.72,,,,,
12/01/2022,09:58:00 -0400,0,28,,299,10,19,,,3.72,,,,,
12/01/2022,10:00:00 -0400,0.2,43,4.269,300,7,13,,,3.77,,,,,
12/01/2022,10:02:00 -0400,0,46,,291,5,8,,,3.8,,,,,
12/01/2022,10:04:00 -0400,0,47,,313,4,10,,,3.85,,,,,
12/01/2022,10:05:00 -0400,,,4.301,,,,,,,,,,,
12/01/2022,10:06:00 -0400,0.2,44,,295,7,16,,,3.8,,,,,
12/01/2022,10:08:00 -0400,0,48,,298,7,18,,,3.8,,,,,
12/01/2022,10:10:00 -0400,0,44,4.299,296,5,10,,,3.88,,,,,
12/01/2022,10:12:00 -0400,0,46,,281,7,13,,,3.91,,,,,
12/01/2022,10:14:00 -0400,0,47,,299,7,14,,,3.93,,,,,
12/01/2022,10:15:00 -0400,,,4.302,,,,,,,,,,,
12/01/2022,10:16:00 -0400,0,41,,288,6,17,,,3.96,,,,,
12/01/2022,10:18:00 -0400,0,43,,303,6,18,,,3.93,,,,,
12/01/2022,10:20:00 -0400,0,53,4.298,302,7,13,,,3.98,,,,,
12/01/2022,10:22:00 -0400,0,46,,292,8,18,,,3.98,,,,,
12/01/2022,10:24:00 -0400,0,47,,299,8,20,,,3.88,,,,,
12/01/2022,10:25:00 -0400,,,4.287,,,,,,,,,,,
12/01/2022,10:26:00 -0400,0,56,,296,10,18,,,3.88,,,,,
12/01/2022,10:28:00 -0400,0,58,,296,12,24,,,3.83,,,,,
12/01/2022,10:30:00 -0400,0,53,4.316,302,12,22,,,3.8,,,,,
12/01/2022,10:32:00 -0400,0,44,,305,11,17,,,3.75,,,,,
12/01/2022,10:34:00 -0400,0,52,,286,8,17,,,3.72,,,,,
12/01/2022,10:35:00 -0400,,,4.305,,,,,,,,,,,
12/01/2022,10:36:00 -0400,0,48,,303,7,13,,,3.77,,,,,
12/01/2022,10:38:00 -0400,0,37,,288,6,14,,,3.77,,,,,
12/01/2022,10:40:00 -0400,0,31,4.299,279,5,11,,,3.72,,,,,
12/01/2022,10:42:00 -0400,0,32,,288,6,17,,,3.67,,,,,
12/01/2022,10:44:00 -0400,0,39,,289,6,14,,,3.64,,,,,
12/01/2022,10:45:00 -0400,,,4.31,,,,,,,,,,,
12/01/2022,10:46:00 -0400,0,41,,246,6,10,,,3.67,,,,,
12/01/2022,10:48:00 -0400,0,56,,247,7,12,,,3.72,,,,,
12/01/2022,10:50:00 -0400,0,59,4.302,251,8,16,,,3.77,,,,,
12/01/2022,10:52:00 -0400,0,73,,267,4,8,,,3.88,,,,,
12/01/2022,10:54:00 -0400,0,96,,267,6,13,,,3.93,,,,,
12/01/2022,10:55:00 -0400,,,4.292,,,,,,,,,,,
12/01/2022,10:56:00 -0400,0,79,,260,6,18,,,4.06,,,,,
12/01/2022,10:58:00 -0400,0,71,,288,1,5,,,4.22,,,,,
12/01/2022,11:00:00 -0400,0,68,4.311,277,5,11,,,4.12,,,,,
12/01/2022,11:02:00 -0400,0,56,,295,5,12,,,4.06,,,,,
12/01/2022,11:04:00 -0400,0,61,,292,7,12,,,3.98,,,,,
12/01/2022,11:05:00 -0400,,,4.304,,,,,,,,,,,
12/01/2022,11:06:00 -0400,0,51,,278,6,12,,,3.96,,,,,
12/01/2022,11:08:00 -0400,0,53,,285,6,13,,,3.93,,,,,
12/01/2022,11:10:00 -0400,0,39,4.296,288,5,13,,,3.93,,,,,
12/01/2022,11:12:00 -0400,0,34,,285,8,14,,,3.91,,,,,
12/01/2022,11:14:00 -0400,0,44,,277,7,16,,,3.88,,,,,
12/01/2022,11:15:00 -0400,,,4.311,,,,,,,,,,,
12/01/2022,11:16:00 -0400,0,48,,241,4,8,,,3.91,,,,,
12/01/2022,11:18:00 -0400,0,48,,254,6,12,,,3.93,,,,,
12/01/2022,11:20:00 -0400,0,63,4.302,257,8,14,,,3.98,,,,,
12/01/2022,11:22:00 -0400,0,89,,271,5,17,,,4.01,,,,,
12/01/2022,11:24:00 -0400,0,94,,296,7,13,,,4.14,,,,,
12/01/2022,11:25:00 -0400,,,4.301,,,,,,,,,,,
12/01/2022,11:26:00 -0400,0,113,,293,4,8,,,4.22,,,,,
12/01/2022,11:28:00 -0400,0,104,,310,4,10,,,4.27,,,,,
12/01/2022,11:30:00 -0400,0,118,4.32,302,5,11,,,4.4,,,,,
12/01/2022,11:32:00 -0400,0,114,,307,6,11,,,4.4,,,,,
12/01/2022,11:34:00 -0400,0,99,,275,5,14,,,4.45,,,,,
12/01/2022,11:35:00 -0400,,,4.298,,,,,,,,,,,
12/01/2022,11:36:00 -0400,0,91,,299,5,14,,,4.4,,,,,
12/01/2022,11:38:00 -0400,0,91,,298,10,16,,,4.3,,,,,
12/01/2022,11:40:00 -0400,0,109,4.299,291,7,16,,,4.32,,,,,
12/01/2022,11:42:00 -0400,0,131,,271,8,17,,,4.3,,,,,
12/01/2022,11:44:00 -0400,0,128,,282,8,17,,,4.35,,,,,
12/01/2022,11:45:00 -0400,,,4.323,,,,,,,,,,,
12/01/2022,11:46:00 -0400,0,187,,277,11,18,,,4.3,,,,,
12/01/2022,11:48:00 -0400,0,103,,300,8,20,,,4.35,,,,,
12/01/2022,11:50:00 -0400,0,128,4.304,274,6,23,,,4.35,,,,,
12/01/2022,11:52:00 -0400,0,143,,289,6,14,,,4.4,,,,,
12/01/2022,11:54:00 -0400,0,277,,298,7,20,,,4.43,,,,,
12/01/2022,11:55:00 -0400,,,4.32,,,,,,,,,,,
12/01/2022,11:56:00 -0400,0,94,,278,8,20,,,4.32,,,,,
12/01/2022,11:58:00 -0400,0,96,,286,7,16,,,4.14,,,,,
12/01/2022,12:00:00 -0400,0,108,4.319,285,6,14,,,4.09,,,,,
12/01/2022,12:02:00 -0400,0,129,,289,10,19,,,4.01,,,,,
12/01/2022,12:04:00 -0400,0,193,,278,8,19,,,4.14,,,,,
12/01/2022,12:05:00 -0400,,,4.302,,,,,,,,,,,
12/01/2022,12:06:00 -0400,0,171,,288,8,18,,,4.3,,,,,
12/01/2022,12:08:00 -0400,0,212,,260,7,19,,,4.4,,,,,
12/01/2022,12:10:00 -0400,0,219,4.323,272,7,14,,,4.61,,,,,
12/01/2022,12:12:00 -0400,0,268,,267,7,14,,,5.31,,,,,
12/01/2022,12:14:00 -0400,0,518,,293,7,14,,,5.51,,,,,
12/01/2022,12:15:00 -0400,,,4.32,,,,,,,,,,,
12/01/2022,12:16:00 -0400,0,474,,265,6,22,,,5.92,,,,,
12/01/2022,12:18:00 -0400,0,476,,284,10,20,,,5.8,,,,,
12/01/2022,12:20:00 -0400,0,428,4.302,265,6,14,,,6.18,,,,,
12/01/2022,12:22:00 -0400,0,399,,270,10,23,,,5.62,,,,,
12/01/2022,12:24:00 -0400,0,387,,244,10,17,,,5.36,,,,,
12/01/2022,12:25:00 -0400,,,4.32,,,,,,,,,,,
12/01/2022,12:26:00 -0400,0,406,,248,13,20,,,5.15,,,,,
12/01/2022,12:28:00 -0400,0,486,,257,11,19,,,5.46,,,,,
12/01/2022,12:30:00 -0400,0,527,4.322,247,13,23,,,5.64,,,,,
12/01/2022,12:32:00 -0400,0,551,,250,13,22,,,5.85,,,,,
12/01/2022,12:34:00 -0400,0,521,,258,8,14,,,6.41,,,,,
12/01/2022,12:35:00 -0400,,,4.304,,,,,,,,,,,
12/01/2022,12:36:00 -0400,0,174,,261,11,17,,,5.41,,,,,
12/01/2022,12:38:00 -0400,0,176,,274,8,16,,,5.08,,,,,
12/01/2022,12:40:00 -0400,0,164,4.316,258,5,10,,,5.08,,,,,
12/01/2022,12:42:00 -0400,0,128,,263,5,12,,,5.02,,,,,
12/01/2022,12:44:00 -0400,0,121,,288,8,14,,,4.58,,,,,
12/01/2022,12:45:00 -0400,,,4.331,,,,,,,,,,,
12/01/2022,12:46:00 -0400,0,128,,244,7,18,,,4.38,,,,,
12/01/2022,12:48:00 -0400,0,179,,240,7,17,,,4.43,,,,,
12/01/2022,12:50:00 -0400,0,282,4.305,303,6,13,,,4.64,,,,,
12/01/2022,12:52:00 -0400,0,466,,286,8,14,,,4.92,,,,,
12/01/2022,12:54:00 -0400,0,328,,258,10,28,,,5.23,,,,,
12/01/2022,12:55:00 -0400,,,4.293,,,,,,,,,,,
12/01/2022,12:56:00 -0400,0,562,,248,14,24,,,5.02,,,,,
12/01/2022,12:58:00 -0400,0,466,,251,10,18,,,5.92,,,,,
12/01/2022,13:00:00 -0400,0,497,4.325,286,7,16,,,6.33,,,,,
12/01/2022,13:02:00 -0400,0,481,,292,8,25,,,6.08,,,,,
12/01/2022,13:04:00 -0400,0,417,,293,7,22,,,5.87,,,,,
12/01/2022,13:05:00 -0400,,,4.307,,,,,,,,,,,
12/01/2022,13:06:00 -0400,0,482,,305,8,19,,,5.8,,,,,
12/01/2022,13:08:00 -0400,0,462,,293,12,23,,,5.72,,,,,
12/01/2022,13:10:00 -0400,0,424,4.293,302,11,22,,,5.49,,,,,
12/01/2022,13:12:00 -0400,0,387,,289,11,18,,,5.57,,,,,
12/01/2022,13:14:00 -0400,0,378,,286,10,14,,,5.74,,,,,
12/01/2022,13:15:00 -0400,,,4.326,,,,,,,,,,,
12/01/2022,13:16:00 -0400,0,194,,261,10,18,,,5.72,,,,,
12/01/2022,13:18:00 -0400,0,393,,278,11,20,,,5.82,,,,,
12/01/2022,13:20:00 -0400,0,357,4.308,298,10,16,,,5.36,,,,,
12/01/2022,13:22:00 -0400,0,193,,296,11,26,,,5.13,,,,,
12/01/2022,13:24:00 -0400,0,336,,271,12,22,,,4.87,,,,,
12/01/2022,13:25:00 -0400,,,4.295,,,,,,,,,,,
12/01/2022,13:26:00 -0400,0,332,,299,13,24,,,4.97,,,,,
12/01/2022,13:28:00 -0400,0,334,,292,10,23,,,5.08,,,,,
12/01/2022,13:30:00 -0400,0,326,4.328,299,12,26,,,5.05,,,,,
12/01/2022,13:32:00 -0400,0,318,,279,10,22,,,5.28,,,,,
12/01/2022,13:34:00 -0400,0,321,,271,11,20,,,5.18,,,,,
12/01/2022,13:35:00 -0400,,,4.31,,,,,,,,,,,
12/01/2022,13:36:00 -0400,0,318,,271,12,22,,,4.97,,,,,
12/01/2022,13:38:00 -0400,0,316,,263,11,28,,,5.08,,,,,
12/01/2022,13:40:00 -0400,0,321,4.296,265,8,13,,,5.62,,,,,
12/01/2022,13:42:00 -0400,0,326,,272,11,23,,,5.28,,,,,
12/01/2022,13:44:00 -0400,0,324,,274,8,16,,,5.02,,,,,
12/01/2022,13:45:00 -0400,,,4.328,,,,,,,,,,,
12/01/2022,13:46:00 -0400,0,86,,274,12,24,,,4.79,,,,,
12/01/2022,13:48:00 -0400,0,314,,278,7,16,,,4.82,,,,,
12/01/2022,13:50:00 -0400,0,308,4.31,285,6,16,,,5.54,,,,,
12/01/2022,13:52:00 -0400,0,301,,296,12,29,,,5.02,,,,,
12/01/2022,13:54:00 -0400,0,303,,296,10,18,,,5.26,,,,,
12/01/2022,13:55:00 -0400,,,4.298,,,,,,,,,,,
12/01/2022,13:56:00 -0400,0,294,,274,11,22,,,5.18,,,,,
12/01/2022,13:58:00 -0400,0,173,,261,11,20,,,4.32,,,,,
12/01/2022,14:00:00 -0400,0,64,4.31,278,6,12,,,3.93,,,,,
12/01/2022,14:02:00 -0400,0,76,,278,11,24,,,3.54,,,,,
12/01/2022,14:04:00 -0400,0,56,,288,7,20,,,3.59,,,,,
12/01/2022,14:05:00 -0400,,,4.301,,,,,,,,,,,
12/01/2022,14:06:00 -0400,0,58,,274,10,24,,,3.35,,,,,
12/01/2022,14:08:00 -0400,0,64,,278,10,20,,,3.3,,,,,
12/01/2022,14:10:00 -0400,0,79,4.305,288,7,17,,,3.38,,,,,
12/01/2022,14:12:00 -0400,0,81,,302,7,17,,,3.43,,,,,
12/01/2022,14:14:00 -0400,0,119,,292,11,24,,,3.59,,,,,
12/01/2022,14:15:00 -0400,,,4.319,,,,,,,,,,,
12/01/2022,14:16:00 -0400,0,339,,281,10,18,,,4.17,,,,,
12/01/2022,14:18:00 -0400,0,256,,264,10,23,,,4.51,,,,,
12/01/2022,14:20:00 -0400,0,104,4.305,271,8,17,,,4.04,,,,,
12/01/2022,14:22:00 -0400,0,96,,279,7,23,,,3.77,,,,,
12/01/2022,14:24:00 -0400,0,87,,253,6,10,,,3.67,,,,,
12/01/2022,14:25:00 -0400,,,4.295,,,,,,,,,,,
12/01/2022,14:26:00 -0400,0,78,,278,8,19,,,3.51,,,,,
12/01/2022,14:28:00 -0400,0,94,,263,10,19,,,3.51,,,,,
12/01/2022,14:30:00 -0400,0,257,4.32,263,8,17,,,3.77,,,,,
12/01/2022,14:32:00 -0400,0,46,,281,7,18,,,3.8,,,,,
12/01/2022,14:34:00 -0400,0,37,,289,4,10,,,3.77,,,,,
12/01/2022,14:35:00 -0400,,,4.305,,,,,,,,,,,
12/01/2022,14:36:00 -0400,0,41,,281,5,10,,,3.49,,,,,
12/01/2022,14:38:00 -0400,0,41,,303,5,16,,,3.35,,,,,
12/01/2022,14:40:00 -0400,0,36,4.295,299,10,19,,,3.19,,,,,
12/01/2022,14:42:00 -0400,0,39,,274,8,16,,,3.14,,,,,
12/01/2022,14:44:00 -0400,0,56,,293,10,24,,,3.14,,,,,
12/01/2022,14:45:00 -0400,,,4.32,,,,,,,,,,,
12/01/2022,14:46:00 -0400,0,67,,298,10,22,,,3.19,,,,,
12/01/2022,14:48:00 -0400,0,72,,278,6,14,,,3.3,,,,,
12/01/2022,14:50:00 -0400,0,68,4.305,256,8,18,,,3.3,,,,,
12/01/2022,14:52:00 -0400,0,61,,278,5,13,,,3.27,,,,,
12/01/2022,14:54:00 -0400,0,53,,293,10,20,,,3.19,,,,,
12/01/2022,14:55:00 -0400,,,4.293,,,,,,,,,,,
12/01/2022,14:56:00 -0400,0,44,,275,13,28,,,3.17,,,,,
12/01/2022,14:58:00 -0400,0,47,,277,13,24,,,3.14,,,,,
12/01/2022,15:00:00 -0400,0,52,4.319,286,7,13,,,3.12,,,,,
12/01/2022,15:02:00 -0400,0,44,,286,8,22,,,3.09,,,,,
12/01/2022,15:04:00 -0400,0,32,,285,12,29,,,3.09,,,,,
12/01/2022,15:05:00 -0400,,,4.305,,,,,,,,,,,
12/01/2022,15:06:00 -0400,0,26,,268,8,18,,,3.06,,,,,
12/01/2022,15:08:00 -0400,0,21,,265,11,18,,,3.04,,,,,
12/01/2022,15:10:00 -0400,0.2,16,4.293,285,13,25,,,3.01,,,,,
12/01/2022,15:12:00 -0400,0,16,,281,7,17,,,2.96,,,,,
12/01/2022,15:14:00 -0400,0,16,,272,10,22,,,2.93,,,,,
12/01/2022,15:15:00 -0400,,,4.305,,,,,,,,,,,
12/01/2022,15:16:00 -0400,0,19,,282,8,26,,,2.85,,,,,
12/01/2022,15:18:00 -0400,0,26,,254,6,16,,,2.88,,,,,
12/01/2022,15:20:00 -0400,0,24,4.301,277,8,17,,,2.88,,,,,
12/01/2022,15:22:00 -0400,0,28,,284,7,12,,,2.85,,,,,
12/01/2022,15:24:00 -0400,0,29,,272,7,14,,,2.85,,,,,
12/01/2022,15:25:00 -0400,,,4.296,,,,,,,,,,,
12/01/2022,15:26:00 -0400,0,32,,306,8,16,,,2.88,,,,,
12/01/2022,15:28:00 -0400,0,31,,272,10,20,,,2.96,,,,,
12/01/2022,15:30:00 -0400,0,28,4.316,282,10,18,,,2.96,,,,,
12/01/2022,15:32:00 -0400,0,23,,261,11,22,,,2.93,,,,,
12/01/2022,15:34:00 -0400,0,18,,300,11,23,,,2.96,,,,,
12/01/2022,15:35:00 -0400,,,4.302,,,,,,,,,,,
12/01/2022,15:36:00 -0400,0,18,,277,7,23,,,2.93,,,,,
12/01/2022,15:38:00 -0400,0,22,,272,11,24,,,2.96,,,,,
12/01/2022,15:40:00 -0400,0,24,4.295,281,8,14,,,2.98,,,,,
12/01/2022,15:42:00 -0400,0,24,,275,8,16,,,2.93,,,,,
12/01/2022,15:44:00 -0400,0,19,,260,10,22,,,2.85,,,,,
12/01/2022,15:45:00 -0400,,,4.311,,,,,,,,,,,
12/01/2022,15:46:00 -0400,0,18,,256,10,23,,,2.82,,,,,
12/01/2022,15:48:00 -0400,0,16,,292,7,12,,,2.8,,,,,
12/01/2022,15:50:00 -0400,0,16,4.299,279,10,24,,,2.88,,,,,
12/01/2022,15:52:00 -0400,0,16,,298,11,24,,,2.9,,,,,
12/01/2022,15:54:00 -0400,0,16,,271,10,16,,,2.93,,,,,
12/01/2022,15:55:00 -0400,,,4.293,,,,,,,,,,,
12/01/2022,15:56:00 -0400,0,17,,286,8,18,,,2.9,,,,,
12/01/2022,15:58:00 -0400,0,16,,285,8,19,,,2.82,,,,,
12/01/2022,16:00:00 -0400,0,16,4.305,279,11,23,,,2.82,,,,,
12/01/2022,16:02:00 -0400,0,14,,268,8,28,,,2.82,,,,,
12/01/2022,16:04:00 -0400,0,14,,261,6,13,,,2.77,,,,,
12/01/2022,16:05:00 -0400,,,4.301,,,,,,,,,,,
12/01/2022,16:06:00 -0400,0,14,,261,7,17,,,2.72,,,,,
12/01/2022,16:08:00 -0400,0,14,,268,8,17,,,2.72,,,,,
12/01/2022,16:10:00 -0400,0,12,4.295,253,7,14,,,2.72,,,,,
12/01/2022,16:12:00 -0400,0,12,,267,8,22,,,2.69,,,,,
12/01/2022,16:14:00 -0400,0,11,,271,8,16,,,2.58,,,,,
12/01/2022,16:15:00 -0400,,,4.301,,,,,,,,,,,
12/01/2022,16:16:00 -0400,0,8,,246,10,17,,,2.58,,,,,
12/01/2022,16:18:00 -0400,0,6,,250,8,19,,,2.5,,,,,
12/01/2022,16:20:00 -0400,0,4,4.299,274,6,12,,,2.42,,,,,
12/01/2022,16:22:00 -0400,0,3,,247,7,12,,,2.32,,,,,
12/01/2022,16:24:00 -0400,0,2,,250,10,25,,,2.24,,,,,
12/01/2022,16:25:00 -0400,,,4.292,,,,,,,,,,,
12/01/2022,16:26:00 -0400,0,2,,246,8,18,,,2.24,,,,,
12/01/2022,16:28:00 -0400,0,2,,264,11,19,,,2.26,,,,,
12/01/2022,16:30:00 -0400,0,1,4.283,267,10,18,,,2.24,,,,,
12/01/2022,16:32:00 -0400,0,1,,270,7,16,,,2.18,,,,,
12/01/2022,16:34:00 -0400,0,1,,257,7,18,,,2.26,,,,,
12/01/2022,16:35:00 -0400,,,4.283,,,,,,,,,,,
12/01/2022,16:36:00 -0400,0,1,,253,8,14,,,2.29,,,,,
12/01/2022,16:38:00 -0400,0,1,,264,7,18,,,2.32,,,,,
12/01/2022,16:40:00 -0400,0,1,4.277,277,10,18,,,2.37,,,,,
12/01/2022,16:42:00 -0400,0,1,,267,10,25,,,2.42,,,,,
12/01/2022,16:44:00 -0400,0,1,,264,6,11,,,2.34,,,,,
12/01/2022,16:45:00 -0400,,,4.271,,,,,,,,,,,
12/01/2022,16:46:00 -0400,0,1,,267,8,17,,,2.34,,,,,
12/01/2022,16:48:00 -0400,0,1,,279,8,20,,,2.4,,,,,
12/01/2022,16:50:00 -0400,0,1,4.275,267,12,23,,,2.48,,,,,
12/01/2022,16:52:00 -0400,0,1,,268,10,18,,,2.45,,,,,
12/01/2022,16:54:00 -0400,0,1,,254,10,17,,,2.42,,,,,
12/01/2022,16:55:00 -0400,,,4.269,,,,,,,,,,,
12/01/2022,16:56:00 -0400,0,1,,260,8,18,,,2.4,,,,,
12/01/2022,16:58:00 -0400,0,1,,257,12,26,,,2.42,,,,,
12/01/2022,17:00:00 -0400,0,1,4.265,258,10,20,,,2.4,,,,,
12/01/2022,17:02:00 -0400,0,1,,265,11,19,,,2.42,,,,,
12/01/2022,17:04:00 -0400,0,1,,265,6,14,,,2.37,,,,,
12/01/2022,17:05:00 -0400,,,4.268,,,,,,,,,,,
12/01/2022,17:06:00 -0400,0,1,,247,11,22,,,2.4,,,,,
12/01/2022,17:08:00 -0400,0,1,,257,7,16,,,2.4,,,,,
12/01/2022,17:10:00 -0400,0,1,4.263,257,6,13,,,2.34,,,,,
12/01/2022,17:12:00 -0400,0,1,,248,8,14,,,2.34,,,,,
12/01/2022,17:14:00 -0400,0,1,,260,8,19,,,2.32,,,,,
12/01/2022,17:15:00 -0400,,,4.259,,,,,,,,,,,
12/01/2022,17:16:00 -0400,0,1,,253,10,16,,,2.4,,,,,
12/01/2022,17:18:00 -0400,0,1,,253,13,24,,,2.42,,,,,
12/01/2022,17:20:00 -0400,0,1,4.263,246,11,19,,,2.45,,,,,
12/01/2022,17:22:00 -0400,0,1,,253,12,20,,,2.37,,,,,
12/01/2022,17:24:00 -0400,0,1,,278,8,19,,,2.32,,,,,
12/01/2022,17:25:00 -0400,,,4.259,,,,,,,,,,,
12/01/2022,17:26:00 -0400,0,1,,275,7,17,,,2.29,,,,,
12/01/2022,17:28:00 -0400,0,1,,258,10,19,,,2.29,,,,,
12/01/2022,17:30:00 -0400,0,1,4.256,243,16,28,,,1.99,,,,,
12/01/2022,17:32:00 -0400,0,1,,244,17,26,,,1.62,,,,,
12/01/2022,17:34:00 -0400,0,1,,257,10,16,,,1.56,,,,,
12/01/2022,17:35:00 -0400,,,4.26,,,,,,,,,,,
12/01/2022,17:36:00 -0400,0,1,,250,6,11,,,1.51,,,,,
12/01/2022,17:38:00 -0400,0,1,,251,10,16,,,1.59,,,,,
12/01/2022,17:40:00 -0400,0,1,4.254,253,10,18,,,1.67,,,,,
12/01/2022,17:42:00 -0400,0,1,,257,8,16,,,1.7,,,,,
12/01/2022,17:44:00 -0400,0,1,,251,10,17,,,1.78,,,,,
12/01/2022,17:45:00 -0400,,,4.253,,,,,,,,,,,
12/01/2022,17:46:00 -0400,0,1,,244,12,17,,,1.86,,,,,
12/01/2022,17:48:00 -0400,0,1,,247,13,24,,,1.8,,,,,
12/01/2022,17:50:00 -0400,0,1,4.257,251,11,17,,,1.78,,,,,
12/01/2022,17:52:00 -0400,0,1,,247,12,17,,,1.86,,,,,
12/01/2022,17:54:00 -0400,0,1,,251,11,22,,,1.83,,,,,
12/01/2022,17:55:00 -0400,,,4.253,,,,,,,,,,,
12/01/2022,17:56:00 -0400,0,1,,251,8,16,,,1.83,,,,,
12/01/2022,17:58:00 -0400,0,1,,251,11,18,,,1.86,,,,,
12/01/2022,18:00:00 -0400,0,1,4.25,254,10,23,,,1.86,,,,,
12/01/2022,18:02:00 -0400,0,1,,263,8,19,,,1.83,,,,,
12/01/2022,18:04:00 -0400,0,1,,251,11,22,,,1.86,,,,,
12/01/2022,18:05:00 -0400,,,4.254,,,,,,,,,,,
12/01/2022,18:06:00 -0400,0,1,,275,4,12,,,1.78,,,,,
12/01/2022,18:08:00 -0400,0,1,,270,7,25,,,1.86,,,,,
12/01/2022,18:10:00 -0400,0,1,4.248,253,6,14,,,1.89,,,,,
12/01/2022,18:12:00 -0400,0,1,,244,10,20,,,1.91,,,,,
12/01/2022,18:14:00 -0400,0,1,,247,8,17,,,1.83,,,,,
12/01/2022,18:15:00 -0400,,,4.247,,,,,,,,,,,
12/01/2022,18:16:00 -0400,0,1,,256,8,13,,,1.86,,,,,
12/01/2022,18:18:00 -0400,0,1,,250,8,16,,,1.78,,,,,
12/01/2022,18:20:00 -0400,0,1,4.251,244,10,19,,,1.7,,,,,
12/01/2022,18:22:00 -0400,0,1,,244,10,16,,,1.56,,,,,
12/01/2022,18:24:00 -0400,0,1,,253,11,20,,,1.59,,,,,
12/01/2022,18:25:00 -0400,,,4.247,,,,,,,,,,,
12/01/2022,18:26:00 -0400,0,1,,246,11,22,,,1.59,,,,,
12/01/2022,18:28:00 -0400,0,1,,257,10,17,,,1.59,,,,,
12/01/2022,18:30:00 -0400,0,1,4.244,257,10,19,,,1.64,,,,,
12/01/2022,18:32:00 -0400,0,1,,241,10,17,,,1.75,,,,,
12/01/2022,18:34:00 -0400,0,1,,243,10,14,,,1.83,,,,,
12/01/2022,18:35:00 -0400,,,4.248,,,,,,,,,,,
12/01/2022,18:36:00 -0400,0,1,,247,10,18,,,1.78,,,,,
12/01/2022,18:38:00 -0400,0,1,,240,10,19,,,1.78,,,,,
12/01/2022,18:40:00 -0400,0,1,4.244,244,10,18,,,1.8,,,,,
12/01/2022,18:42:00 -0400,0,1,,256,12,20,,,1.86,,,,,
12/01/2022,18:44:00 -0400,0,1,,257,10,18,,,1.86,,,,,
12/01/2022,18:45:00 -0400,,,4.241,,,,,,,,,,,
12/01/2022,18:46:00 -0400,0,1,,246,11,18,,,1.8,,,,,
12/01/2022,18:48:00 -0400,0,1,,254,8,14,,,1.78,,,,,
12/01/2022,18:50:00 -0400,0,1,4.247,244,11,17,,,1.89,,,,,
12/01/2022,18:52:00 -0400,0,1,,243,10,18,,,1.8,,,,,
12/01/2022,18:54:00 -0400,0,1,,241,10,14,,,1.8,,,,,
12/01/2022,18:55:00 -0400,,,4.241,,,,,,,,,,,
12/01/2022,18:56:00 -0400,0,1,,244,11,18,,,1.89,,,,,
12/01/2022,18:58:00 -0400,0,1,,248,14,23,,,1.89,,,,,
12/01/2022,19:00:00 -0400,0,1,4.239,250,12,20,,,1.8,,,,,
12/01/2022,19:02:00 -0400,0,1,,243,13,19,,,1.8,,,,,
12/01/2022,19:04:00 -0400,0,1,,251,13,19,,,1.7,,,,,
12/01/2022,19:05:00 -0400,,,4.244,,,,,,,,,,,
12/01/2022,19:06:00 -0400,0,1,,246,14,23,,,1.78,,,,,
12/01/2022,19:08:00 -0400,0,1,,247,16,23,,,1.67,,,,,
12/01/2022,19:10:00 -0400,0,1,4.239,248,18,28,,,1.78,,,,,
12/01/2022,19:12:00 -0400,0,1,,247,17,25,,,1.75,,,,,
12/01/2022,19:14:00 -0400,0,1,,246,16,23,,,1.64,,,,,
