Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
10/1/2025,18:30:00 -0300,0,19,4.301,14.4,28.9,39,11.167,64.433,4.719,
10/1/2025,18:35:00 -0300,0,17,4.298,13.2,24,41,11.059,65.083,4.761,
10/1/2025,18:40:00 -0300,0,12,4.305,14.4,25.2,42,11.016,65.377,4.785,
10/1/2025,18:45:00 -0300,0,4,4.301,16.8,33.7,49,10.952,59.599,3.406,
10/1/2025,18:50:00 -0300,0,3,4.299,14.4,30.1,44,10.845,60.853,3.6,
10/1/2025,18:55:00 -0300,0,2,4.286,15.6,31.3,45,10.823,60.09,3.401,
10/1/2025,19:00:00 -0300,0,1,4.287,14.4,26.5,45,10.888,60.932,3.659,
10/1/2025,19:05:00 -0300,0,1,4.284,14.4,26.5,39,10.781,62.635,3.949,
10/1/2025,19:10:00 -0300,0,1,4.269,16.8,30.1,45,10.823,59.768,3.325,
10/1/2025,19:15:00 -0300,0,1,4.272,15.6,30.1,44,10.845,60.433,3.502,
10/1/2025,19:20:00 -0300,0,1,4.272,13.2,22.8,42,10.738,61.888,3.738,
10/1/2025,19:25:00 -0300,0,1,4.26,15.6,26.5,39,10.759,62.296,3.852,
10/1/2025,19:30:00 -0300,0,1,4.265,15.6,27.7,41,10.781,59.806,3.294,
10/1/2025,19:35:00 -0300,0,1,4.266,15.6,27.7,45,10.802,61.45,3.698,
10/1/2025,19:40:00 -0300,0,1,4.256,13.2,30.1,44,10.759,61.294,3.622,
10/1/2025,19:45:00 -0300,0,1,4.26,14.4,21.6,44,10.716,62.954,3.961,
10/1/2025,19:50:00 -0300,0,1,4.26,14.4,25.2,44,10.845,64.245,4.372,
10/1/2025,19:55:00 -0300,0,1,4.25,12,34.9,49,10.888,64.195,4.402,
10/1/2025,20:00:00 -0300,0,1,4.256,14.4,30.1,44,10.845,63.665,4.243,
10/1/2025,20:05:00 -0300,0,1,4.25,13.2,21.6,48,10.909,63.674,4.306,
10/1/2025,20:10:00 -0300,0,1,4.247,16.8,33.7,48,10.909,64.012,4.381,
10/1/2025,20:15:00 -0300,0,1,4.253,13.2,26.5,41,10.931,64.872,4.592,
