Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP"
07/01/2023,12:35:00 -0300,,0,498,4.311,198,6,13,72.087,21.396,
07/01/2023,12:40:00 -0300,,0,381,4.32,204,7,11,74.665,21.165,
07/01/2023,12:45:00 -0300,,0,143,4.32,208,6,17,77.485,20.94,
07/01/2023,12:50:00 -0300,,0,144,4.313,191,6,11,79.706,21.15,
07/01/2023,12:55:00 -0300,,0,148,4.31,188,5,8,79.863,21.183,
07/01/2023,13:00:00 -0300,,0,218,4.32,185,4,7,79.574,21.499,
07/01/2023,13:05:00 -0300,,0,272,4.313,181,2,6,76.301,21.457,
07/01/2023,13:10:00 -0300,,0,172,4.311,181,4,7,77.185,21.687,
07/01/2023,13:15:00 -0300,,0,168,4.322,147,2,5,78.222,21.989,
07/01/2023,13:20:00 -0300,,0,216,4.313,163,4,8,75.473,21.196,
07/01/2023,13:25:00 -0300,,0,93,4.298,154,6,12,77.33,21.073,
07/01/2023,13:30:00 -0300,,0,58,4.313,195,7,11,80.218,20.921,
07/01/2023,13:35:00 -0300,,0,63,4.308,215,6,12,83.772,20.978,
07/01/2023,13:40:00 -0300,,0.4,93,4.305,199,10,19,87.446,21.025,
07/01/2023,13:45:00 -0300,,1.4,156,4.307,167,5,13,90.694,21.027,
07/01/2023,13:50:00 -0300,,0,154,4.305,206,5,7,91.879,21.345,
07/01/2023,13:55:00 -0300,,0,146,4.317,178,5,10,90.497,21.097,
07/01/2023,14:00:00 -0300,,0,302,4.308,150,6,11,86.876,20.686,
07/01/2023,14:05:00 -0300,,0,421,4.305,160,5,11,86.436,22.249,
07/01/2023,14:10:00 -0300,,0,351,4.323,164,7,12,82.431,22.245,
07/01/2023,14:15:00 -0300,,0,336,4.316,160,6,10,82.701,22.194,
07/01/2023,14:20:00 -0300,,0,637,4.31,163,6,10,82.17,22.864,
07/01/2023,14:25:00 -0300,,0,154,4.308,173,8,14,80.49,21.436,
07/01/2023,14:30:00 -0300,,0,144,4.316,183,11,19,84.279,20.971,
07/01/2023,14:35:00 -0300,,0.6,161,4.31,190,8,20,87.37,21.116,
07/01/2023,14:40:00 -0300,,0.2,148,4.32,184,7,16,88.11,20.958,
07/01/2023,14:45:00 -0300,,0,767,4.314,187,6,12,88.376,21.557,
07/01/2023,14:50:00 -0300,,0,373,4.31,197,7,16,78.911,22.113,
07/01/2023,14:55:00 -0300,,0,"1,046",4.317,211,7,12,83.468,22.892,
07/01/2023,15:00:00 -0300,,0,987,4.319,198,8,17,77.847,22.701,
07/01/2023,15:05:00 -0300,,0,466,4.311,183,10,17,75.7,22.572,
07/01/2023,15:10:00 -0300,,0,267,4.319,205,8,16,77.762,21.497,
07/01/2023,15:15:00 -0300,,0,318,4.32,212,8,17,81.495,21.723,
07/01/2023,15:20:00 -0300,,0,317,4.313,208,11,19,79.954,21.306,
07/01/2023,15:25:00 -0300,,0,296,4.313,212,8,16,80.223,21.298,
07/01/2023,15:30:00 -0300,,0,348,4.323,211,8,16,80.685,21.496,
07/01/2023,15:35:00 -0300,,0,317,4.314,209,10,18,79.889,21.251,
07/01/2023,15:40:00 -0300,,0,944,4.313,205,10,18,77.688,21.815,
07/01/2023,15:45:00 -0300,,0,747,4.323,202,7,14,73.535,22.61,
07/01/2023,15:50:00 -0300,,0,492,4.316,188,7,12,70.326,21.629,
07/01/2023,15:55:00 -0300,,0,356,4.299,192,5,10,75.875,22.299,
07/01/2023,16:00:00 -0300,,0,364,4.325,166,7,14,72.569,21.052,
07/01/2023,16:05:00 -0300,,0,422,4.316,168,7,12,73.877,21.364,
07/01/2023,16:10:00 -0300,,0,512,4.296,166,8,16,71.098,20.903,
07/01/2023,16:15:00 -0300,,0,411,4.302,173,8,14,72.004,21.151,
07/01/2023,16:20:00 -0300,,0,701,4.302,173,11,17,70.765,21.793,
07/01/2023,16:25:00 -0300,,0,629,4.331,180,10,19,68.371,21.455,
07/01/2023,16:30:00 -0300,,0,618,4.316,194,10,18,67.596,21.227,
07/01/2023,16:35:00 -0300,,0,607,4.31,177,11,20,67.811,21.3,
07/01/2023,16:40:00 -0300,,0,594,4.319,180,10,19,68.47,21.744,
07/01/2023,16:45:00 -0300,,0,612,4.319,173,6,13,67.276,22.048,
