Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21530604-1),°C,Greenwich PEINP","RH (S-THC 21114835:21530604-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530604-3),°C,Greenwich PEINP"
04/11/2024,07:55:00 -0300,0,267,4.32,,,164,,,,,7,14,-46.85,0,-273
04/11/2024,08:00:00 -0300,0,282,4.314,,,168,,,,,6,13,128.186,0,-273
04/11/2024,08:05:00 -0300,0,272,4.308,,,164,,,,,7,14,-46.85,0,-273
04/11/2024,08:10:00 -0300,0,304,4.328,,,168,,,,,7,14,-46.85,0,-273
04/11/2024,08:15:00 -0300,0,286,4.31,,,175,,,,,6,12,-46.85,0,-273
04/11/2024,08:20:00 -0300,0,322,4.311,,,177,,,,,8,17,-46.85,0,-273
04/11/2024,08:25:00 -0300,0,336,4.302,,,177,,,,,7,13,-46.85,0,-273
04/11/2024,08:30:00 -0300,0,348,4.307,,,181,,,,,6,13,-46.85,0,-273
04/11/2024,08:35:00 -0300,0,361,4.311,,,181,,,,,7,14,-46.85,0,-273
04/11/2024,08:40:00 -0300,0,376,4.287,,,185,,,,,7,14,-46.85,0,-273
04/11/2024,08:45:00 -0300,0,391,4.317,,,180,,,,,7,16,-46.85,0,-273
04/11/2024,08:50:00 -0300,0,406,4.304,,,173,,,,,6,13,-46.85,0,-273
04/11/2024,08:55:00 -0300,0,418,4.289,,,180,,,,,6,14,-46.85,0,-273
04/11/2024,09:00:00 -0300,0,432,4.289,,,187,,,,,8,14,-46.85,0,-273
04/11/2024,09:05:00 -0300,0,447,4.311,,,181,,,,,8,18,-46.85,0,-273
04/11/2024,09:10:00 -0300,0,462,4.313,,,173,,,,,6,11,128.83,100,129.027
04/11/2024,09:15:00 -0300,0,476,4.316,,,173,,,,,6,12,128.83,100,129.027
04/11/2024,09:20:00 -0300,0,488,4.311,,,181,,,,,7,13,128.83,100,129.027
04/11/2024,09:25:00 -0300,0,502,4.302,,,194,,,,,7,12,128.83,100,129.027
04/11/2024,09:30:00 -0300,0,514,4.329,,,185,,,,,8,17,128.83,100,129.027
04/11/2024,09:35:00 -0300,0,527,4.314,,,187,,,,,7,14,128.83,100,129.027
04/11/2024,09:40:00 -0300,0,539,4.304,,,195,,,,,8,16,128.83,100,129.027
04/11/2024,09:45:00 -0300,0,554,4.311,,,206,,,,,8,13,128.83,100,129.027
04/11/2024,09:50:00 -0300,0,564,4.304,,,201,,,,,7,13,128.83,100,129.027
04/11/2024,09:55:00 -0300,0,578,4.289,,,195,,,,,8,16,128.83,100,129.027
04/11/2024,10:00:00 -0300,0,591,4.298,,,205,,,,,7,11,128.83,100,129.027
04/11/2024,10:05:00 -0300,0,604,4.31,,,191,,,,,8,16,128.83,100,129.027
04/11/2024,10:10:00 -0300,0,614,4.311,,,199,,,,,7,17,128.83,100,129.027
04/11/2024,10:15:00 -0300,0,624,4.314,,,223,,,,,10,16,128.83,100,129.027
04/11/2024,10:20:00 -0300,0,636,4.31,,,222,,,,,11,19,128.83,100,129.027
04/11/2024,10:25:00 -0300,0,649,4.301,,,220,,,,,10,19,128.83,100,129.027
04/11/2024,10:30:00 -0300,0,661,4.326,,,216,,,,,10,19,128.83,100,129.027
04/11/2024,10:35:00 -0300,0,669,4.311,,,220,,,,,10,16,128.83,100,129.027
04/11/2024,10:40:00 -0300,0,679,4.301,,,223,,,,,8,13,128.83,100,129.027
04/11/2024,10:45:00 -0300,0,692,4.307,,,213,,,,,10,16,128.83,100,129.027
04/11/2024,10:50:00 -0300,0,706,4.31,,,209,,,,,8,14,128.83,100,129.027
04/11/2024,10:55:00 -0300,0,724,4.286,,,208,,,,,8,13,128.83,100,129.027
04/11/2024,11:00:00 -0300,0,746,4.314,,,204,,,,,8,14,128.83,100,129.027
04/11/2024,11:05:00 -0300,0,722,4.301,,,202,,,,,10,17,128.83,100,129.027
04/11/2024,11:10:00 -0300,0,694,4.286,,,192,,,,,8,14,128.83,100,129.027
04/11/2024,11:15:00 -0300,0,497,4.292,,,206,,,,,7,12,128.83,100,129.027
04/11/2024,11:20:00 -0300,0,878,4.304,,,218,,,,,7,14,128.83,100,129.027
04/11/2024,11:25:00 -0300,0,517,4.304,,,220,,,,,10,16,128.83,100,129.027
04/11/2024,11:30:00 -0300,0,441,4.316,,,212,,,,,8,14,128.83,100,129.027
04/11/2024,11:35:00 -0300,0,459,4.307,,,205,,,,,8,14,128.83,100,129.027
04/11/2024,11:40:00 -0300,0,794,4.286,,,201,,,,,8,16,128.83,100,129.027
04/11/2024,11:45:00 -0300,0,"1,014",4.313,,,206,,,,,8,16,128.83,100,129.027
04/11/2024,11:50:00 -0300,0,438,4.298,,,215,,,,,10,16,128.83,100,129.027
04/11/2024,11:55:00 -0300,0,921,4.29,,,220,,,,,10,14,128.83,100,129.027
04/11/2024,12:00:00 -0300,0,753,4.308,,,225,,,,,10,16,128.83,100,129.027
04/11/2024,12:05:00 -0300,0,894,4.304,,,195,,,,,8,16,128.83,100,129.027
04/11/2024,12:10:00 -0300,0,848,4.31,,,192,,,,,10,18,128.83,100,129.027
04/11/2024,12:15:00 -0300,0,793,4.308,,,226,,,,,12,17,128.83,100,129.027
04/11/2024,12:20:00 -0300,0,793,4.298,,,229,,,,,12,20,128.83,100,129.027
04/11/2024,12:25:00 -0300,0,794,4.304,,,220,,,,,12,22,128.83,100,129.027
04/11/2024,12:30:00 -0300,0,799,4.308,,,202,,,,,8,17,128.83,100,129.027
04/11/2024,12:35:00 -0300,0,799,4.304,,,205,,,,,11,19,128.83,100,129.027
04/11/2024,12:40:00 -0300,0,804,4.298,,,197,,,,,10,17,128.83,100,129.027
04/11/2024,12:45:00 -0300,0,806,4.305,,,220,,,,,12,18,128.83,100,129.027
04/11/2024,12:50:00 -0300,0,806,4.304,,,205,,,,,10,18,128.83,100,129.027
04/11/2024,12:55:00 -0300,0,819,4.305,,,204,,,,,10,18,128.83,100,129.027
04/11/2024,13:00:00 -0300,0,877,4.322,,,205,,,,,10,17,128.83,100,129.027
04/11/2024,13:05:00 -0300,0,882,4.308,,,184,,,,,10,18,128.83,100,129.027
04/11/2024,13:10:00 -0300,0,838,4.296,,,206,,,,,11,18,128.83,100,129.027
04/11/2024,13:15:00 -0300,0,889,4.293,,,213,,,,,12,24,128.83,100,129.027
04/11/2024,13:20:00 -0300,0,408,4.304,,,213,,,,,13,25,128.83,100,129.027
04/11/2024,13:25:00 -0300,0,472,4.308,,,230,,,,,13,20,128.83,100,129.027
04/11/2024,13:30:00 -0300,0,601,4.307,,,209,,,,,10,17,128.83,100,129.027
04/11/2024,13:35:00 -0300,0,724,4.298,,,215,,,,,8,16,128.83,100,129.027
04/11/2024,13:40:00 -0300,0,627,4.305,,,212,,,,,10,24,128.83,100,129.027
04/11/2024,13:45:00 -0300,0,877,4.308,,,194,,,,,11,23,128.83,100,129.027
04/11/2024,13:50:00 -0300,0,839,4.307,,,180,,,,,11,25,128.83,100,129.027
04/11/2024,13:55:00 -0300,0,838,4.298,,,195,,,,,11,20,128.83,100,129.027
04/11/2024,14:00:00 -0300,0,844,4.298,,,202,,,,,11,18,128.83,100,129.027
04/11/2024,14:05:00 -0300,0,808,4.305,,,208,,,,,10,17,128.83,100,129.027
04/11/2024,14:10:00 -0300,0,806,4.308,,,202,,,,,11,28,128.83,100,129.027
04/11/2024,14:15:00 -0300,0,778,4.307,,,190,,,,,12,23,128.83,100,129.027
04/11/2024,14:20:00 -0300,0,792,4.298,,,212,,,,,10,20,128.83,100,129.027
04/11/2024,14:25:00 -0300,0,761,4.307,,,215,,,,,11,18,-46.85,0,-273
04/11/2024,14:30:00 -0300,0,753,4.316,,,213,,,,,10,16,-46.85,0,-273
04/11/2024,14:35:00 -0300,0,764,4.307,,,192,,,,,10,20,124.025,100,124.215
04/11/2024,14:40:00 -0300,0,683,4.298,,,226,,,,,18,25,106.202,96.114,105.225
04/11/2024,14:45:00 -0300,0,751,4.298,,,234,,,,,17,25,124.025,0,-273
04/11/2024,14:50:00 -0300,0,722,4.305,,,226,,,,,12,22,-46.85,0,-273
04/11/2024,14:55:00 -0300,0,714,4.31,,,209,,,,,12,19,-46.85,0,-273
04/11/2024,15:00:00 -0300,0,707,4.308,,,223,,,,,12,22,-46.85,0,-273
04/11/2024,15:05:00 -0300,0,727,4.298,,,227,,,,,14,19,-46.85,0,-273
04/11/2024,15:10:00 -0300,0,743,4.308,,,211,,,,,11,19,-46.85,0,-273
04/11/2024,15:15:00 -0300,0,237,4.316,,,222,,,,,11,20,-46.85,0,-273
04/11/2024,15:20:00 -0300,0,276,4.308,,,232,,,,,13,19,-46.85,0,-273
04/11/2024,15:25:00 -0300,0,404,4.296,,,226,,,,,13,22,-46.85,0,-273
04/11/2024,15:30:00 -0300,0,492,4.302,,,232,,,,,14,25,-46.85,0,-273
04/11/2024,15:35:00 -0300,0,396,4.298,,,230,,,,,16,25,-46.85,0,-273
04/11/2024,15:40:00 -0300,0,703,4.307,,,241,,,,,19,26,-46.85,0,-273
04/11/2024,15:45:00 -0300,0,623,4.302,,,234,,,,,17,22,-46.85,0,-273
04/11/2024,15:50:00 -0300,0,593,4.298,,,232,,,,,17,26,-46.85,0,-273
04/11/2024,15:55:00 -0300,0,578,4.302,,,232,,,,,19,29,-46.85,0,-273
04/11/2024,16:00:00 -0300,0,564,4.31,,,236,,,,,23,35,-46.85,0,-273
04/11/2024,16:05:00 -0300,0,529,4.307,,,225,,,,,17,24,-46.85,0,-273
04/11/2024,16:10:00 -0300,0,578,4.313,,,229,,,,,18,24,-46.85,0,-273
04/11/2024,16:15:00 -0300,0,554,4.319,,,232,,,,,16,24,-46.85,0,-273
04/11/2024,16:20:00 -0300,0,566,4.31,,,233,,,,,17,24,-46.85,0,-273
04/11/2024,16:25:00 -0300,0,551,4.299,,,236,,,,,19,26,-46.85,0,-273
04/11/2024,16:30:00 -0300,0,346,4.308,,,232,,,,,17,26,-46.85,100,-46.931
04/11/2024,16:35:00 -0300,0,489,4.31,,,233,,,,,19,26,-46.185,0,-273
04/11/2024,16:40:00 -0300,0,484,4.286,,,223,,,,,16,23,128.165,100,128.361
04/11/2024,16:45:00 -0300,0,472,4.308,,,230,,,,,16,24,128.83,100,129.027
04/11/2024,16:50:00 -0300,0,443,4.299,,,227,,,,,16,24,128.83,100,129.027
04/11/2024,16:55:00 -0300,0,472,4.307,,,225,,,,,16,23,128.83,100,129.027
04/11/2024,17:00:00 -0300,0,473,4.302,,,229,,,,,14,22,128.83,100,129.027
04/11/2024,17:05:00 -0300,0,234,4.311,,,233,,,,,17,24,128.83,100,129.027
04/11/2024,17:10:00 -0300,0,249,4.301,,,236,,,,,16,23,128.83,100,129.027
04/11/2024,17:15:00 -0300,0,182,4.295,,,229,,,,,18,28,128.83,100,129.027
04/11/2024,17:20:00 -0300,0,206,4.286,,,222,,,,,13,20,128.83,100,129.027
04/11/2024,17:25:00 -0300,0,186,4.304,,,227,,,,,13,19,128.83,100,129.027
04/11/2024,17:30:00 -0300,0,161,4.313,,,230,,,,,13,19,128.83,100,129.027
04/11/2024,17:35:00 -0300,0,166,4.31,,,233,,,,,16,24,128.83,100,129.027
04/11/2024,17:40:00 -0300,0,177,4.311,,,230,,,,,18,28,128.83,100,129.027
04/11/2024,17:45:00 -0300,0,154,4.314,,,229,,,,,17,25,128.83,100,129.027
04/11/2024,17:50:00 -0300,0,156,4.314,,,230,,,,,14,23,128.83,100,129.027
04/11/2024,17:55:00 -0300,0,134,4.302,,,232,,,,,16,23,128.83,100,129.027
04/11/2024,18:00:00 -0300,0,131,4.308,,,230,,,,,13,24,128.83,100,129.027
04/11/2024,18:05:00 -0300,0,159,4.313,,,232,,,,,17,25,128.83,100,129.027
04/11/2024,18:10:00 -0300,0,334,4.289,,,233,,,,,17,29,128.83,100,129.027
04/11/2024,18:15:00 -0300,0,138,4.31,,,234,,,,,16,24,128.83,100,129.027
04/11/2024,18:20:00 -0300,0,168,4.302,,,206,,,,,10,22,128.83,100,129.027
04/11/2024,18:25:00 -0300,0,83,4.307,,,219,,,,,11,16,128.83,100,129.027
04/11/2024,18:30:00 -0300,0,64,4.301,,,223,,,,,13,23,128.83,100,129.027
04/11/2024,18:35:00 -0300,0,91,4.307,,,222,,,,,11,18,128.83,100,129.027
04/11/2024,18:40:00 -0300,0,71,4.299,,,216,,,,,8,17,128.83,100,129.027
04/11/2024,18:45:00 -0300,0,64,4.299,,,220,,,,,7,14,128.83,100,129.027
04/11/2024,18:50:00 -0300,0,46,4.293,,,223,,,,,7,13,128.83,100,129.027
04/11/2024,18:55:00 -0300,0,46,4.302,,,219,,,,,8,13,128.83,100,129.027
04/11/2024,19:00:00 -0300,0,41,4.29,,,218,,,,,6,12,128.83,100,129.027
04/11/2024,19:05:00 -0300,0,42,4.296,,,212,,,,,7,16,128.83,100,129.027
04/11/2024,19:10:00 -0300,0,36,4.292,,,219,,,,,7,16,128.83,100,129.027
04/11/2024,19:15:00 -0300,0,26,4.275,,,206,,,,,6,13,128.83,100,129.027
04/11/2024,19:20:00 -0300,0,22,4.287,,,206,,,,,7,13,128.83,100,129.027
04/11/2024,19:25:00 -0300,0,18,4.284,,,208,,,,,7,13,128.83,100,129.027
04/11/2024,19:30:00 -0300,0,14,4.26,,,215,,,,,5,8,128.83,100,129.027
04/11/2024,19:35:00 -0300,0,12,4.265,,,225,,,,,8,20,128.83,100,129.027
04/11/2024,19:40:00 -0300,0,9,4.259,,,225,,,,,10,18,128.83,100,129.027
04/11/2024,19:45:00 -0300,0,6,4.245,,,223,,,,,10,16,128.83,100,129.027
04/11/2024,19:50:00 -0300,0,3,4.244,,,225,,,,,10,14,128.83,100,129.027
04/11/2024,19:55:00 -0300,0,2,4.241,,,225,,,,,10,16,128.83,100,129.027
04/11/2024,20:00:00 -0300,0,1,4.229,,,226,,,,,8,13,128.83,100,129.027
04/11/2024,20:05:00 -0300,0,1,4.23,,,226,,,,,8,12,128.83,100,129.027
04/11/2024,20:10:00 -0300,0,1,4.229,,,225,,,,,7,11,128.83,100,129.027
04/11/2024,20:15:00 -0300,0,1,4.22,,,219,,,,,7,13,128.83,100,129.027
04/11/2024,20:20:00 -0300,0,1,4.224,,,215,,,,,7,14,128.83,100,129.027
04/11/2024,20:25:00 -0300,0,1,4.224,,,211,,,,,10,18,128.83,100,129.027
04/11/2024,20:30:00 -0300,0,1,4.215,,,213,,,,,7,16,128.83,100,129.027
04/11/2024,20:35:00 -0300,0,1,4.22,,,205,,,,,6,13,128.83,100,129.027
04/11/2024,20:40:00 -0300,0,1,4.218,,,201,,,,,6,12,128.83,100,129.027
04/11/2024,20:45:00 -0300,0,1,4.212,,,211,,,,,5,12,128.83,100,129.027
04/11/2024,20:50:00 -0300,0,1,4.215,,,197,,,,,7,16,128.83,100,129.027
04/11/2024,20:55:00 -0300,0,1,4.215,,,201,,,,,6,12,128.83,100,129.027
04/11/2024,21:00:00 -0300,0,1,4.209,,,202,,,,,6,11,128.83,100,129.027
04/11/2024,21:05:00 -0300,0,1,4.212,,,201,,,,,5,12,128.83,100,129.027
04/11/2024,21:10:00 -0300,0,1,4.212,,,190,,,,,6,11,128.83,100,129.027
04/11/2024,21:15:00 -0300,0,1,4.205,,,191,,,,,6,12,128.83,100,129.027
04/11/2024,21:20:00 -0300,0,1,4.209,,,185,,,,,7,18,128.83,100,129.027
04/11/2024,21:25:00 -0300,0,1,4.211,,,190,,,,,6,17,128.83,100,129.027
04/11/2024,21:30:00 -0300,0,1,4.202,,,191,,,,,7,16,128.83,100,129.027
04/11/2024,21:35:00 -0300,0,1,4.206,,,199,,,,,8,17,128.83,100,129.027
04/11/2024,21:40:00 -0300,0,1,4.206,,,191,,,,,10,19,128.83,100,129.027
04/11/2024,21:45:00 -0300,0,1,4.2,,,188,,,,,8,19,128.83,100,129.027
04/11/2024,21:50:00 -0300,0,1,4.205,,,178,,,,,8,13,128.83,100,129.027
04/11/2024,21:55:00 -0300,0,1,4.206,,,171,,,,,8,16,128.83,100,129.027
04/11/2024,22:00:00 -0300,0,1,4.199,,,171,,,,,10,18,128.83,100,129.027
04/11/2024,22:05:00 -0300,0,1,4.202,,,167,,,,,8,14,128.83,100,129.027
04/11/2024,22:10:00 -0300,0,1,4.203,,,175,,,,,10,14,128.83,100,129.027
04/11/2024,22:15:00 -0300,0,1,4.194,,,178,,,,,8,17,128.83,100,129.027
04/11/2024,22:20:00 -0300,0,1,4.2,,,174,,,,,8,14,128.83,100,129.027
04/11/2024,22:25:00 -0300,0,1,4.2,,,178,,,,,8,17,128.83,100,129.027
04/11/2024,22:30:00 -0300,0,1,4.194,,,180,,,,,10,19,128.83,100,129.027
04/11/2024,22:35:00 -0300,0,1,4.199,,,181,,,,,10,18,128.83,100,129.027
04/11/2024,22:40:00 -0300,0,1,4.199,,,178,,,,,10,16,128.83,100,129.027
04/11/2024,22:45:00 -0300,0,1,4.193,,,175,,,,,8,19,128.83,100,129.027
04/11/2024,22:50:00 -0300,0,1,4.197,,,184,,,,,10,17,128.83,100,129.027
04/11/2024,22:55:00 -0300,0,1,4.197,,,175,,,,,8,14,128.83,100,129.027
04/11/2024,23:00:00 -0300,0,1,4.19,,,174,,,,,8,19,128.83,100,129.027
04/11/2024,23:05:00 -0300,0,1,4.196,,,174,,,,,10,18,128.83,100,129.027
04/11/2024,23:10:00 -0300,0,1,4.196,,,177,,,,,10,18,128.83,100,129.027
04/11/2024,23:15:00 -0300,0,1,4.188,,,181,,,,,11,20,128.83,100,129.027
04/11/2024,23:20:00 -0300,0,1,4.194,,,170,,,,,11,24,128.83,100,129.027
04/11/2024,23:25:00 -0300,0,1,4.194,,,180,,,,,12,25,128.83,100,129.027
04/11/2024,23:30:00 -0300,0,1,4.187,,,178,,,,,11,25,128.83,100,129.027
04/11/2024,23:35:00 -0300,0,1,4.191,,,181,,,,,12,24,128.83,100,129.027
04/11/2024,23:40:00 -0300,0,1,4.191,,,177,,,,,12,20,128.83,100,129.027
04/11/2024,23:45:00 -0300,0,1,4.185,,,178,,,,,12,23,128.83,100,129.027
04/11/2024,23:50:00 -0300,0,1,4.191,,,177,,,,,12,24,128.83,100,129.027
04/11/2024,23:55:00 -0300,0,1,4.191,,,181,,,,,10,19,128.83,100,129.027
04/12/2024,00:00:00 -0300,0,1,4.185,,,178,,,,,11,17,128.83,100,129.027
04/12/2024,00:05:00 -0300,0,1,4.188,,,181,,,,,13,20,128.83,100,129.027
04/12/2024,00:10:00 -0300,0,1,4.19,,,177,,,,,11,20,128.83,100,129.027
04/12/2024,00:15:00 -0300,0,1,4.182,,,175,,,,,11,20,128.83,100,129.027
04/12/2024,00:20:00 -0300,0,1,4.188,,,174,,,,,11,19,128.83,100,129.027
04/12/2024,00:25:00 -0300,0,1,4.188,,,173,,,,,11,20,128.83,100,129.027
04/12/2024,00:30:00 -0300,0,1,4.181,,,170,,,,,13,30,128.83,100,129.027
04/12/2024,00:35:00 -0300,0,1,4.187,,,175,,,,,12,26,128.83,100,129.027
04/12/2024,00:40:00 -0300,0,1,4.187,,,180,,,,,11,22,128.83,100,129.027
04/12/2024,00:45:00 -0300,0,1,4.179,,,173,,,,,12,23,128.83,100,129.027
04/12/2024,00:50:00 -0300,0,1,4.185,,,173,,,,,13,25,128.83,100,129.027
04/12/2024,00:55:00 -0300,0,1,4.185,,,174,,,,,12,26,128.83,100,129.027
04/12/2024,01:00:00 -0300,0,1,4.178,,,173,,,,,11,23,128.83,100,129.027
04/12/2024,01:05:00 -0300,0,1,4.184,,,171,,,,,12,22,128.83,100,129.027
04/12/2024,01:10:00 -0300,0,1,4.184,,,170,,,,,13,23,128.83,100,129.027
04/12/2024,01:15:00 -0300,0,1,4.178,,,170,,,,,13,24,128.83,100,129.027
04/12/2024,01:20:00 -0300,0,1,4.184,,,173,,,,,12,20,128.83,100,129.027
04/12/2024,01:25:00 -0300,0,1,4.184,,,174,,,,,12,23,128.83,100,129.027
04/12/2024,01:30:00 -0300,0,1,4.178,,,174,,,,,11,19,128.83,100,129.027
04/12/2024,01:35:00 -0300,0,1,4.182,,,171,,,,,10,17,128.83,100,129.027
04/12/2024,01:40:00 -0300,0,1,4.184,,,171,,,,,11,20,128.83,100,129.027
04/12/2024,01:45:00 -0300,0,1,4.178,,,173,,,,,10,16,128.83,100,129.027
04/12/2024,01:50:00 -0300,0,1,4.182,,,177,,,,,8,14,128.83,100,129.027
04/12/2024,01:55:00 -0300,0,1,4.182,,,178,,,,,11,18,128.83,100,129.027
04/12/2024,02:00:00 -0300,0,1,4.175,,,178,,,,,8,16,128.83,100,129.027
04/12/2024,02:05:00 -0300,0,1,4.181,,,175,,,,,10,19,128.83,100,129.027
04/12/2024,02:10:00 -0300,0,1,4.181,,,177,,,,,8,18,128.83,100,129.027
04/12/2024,02:15:00 -0300,0,1,4.176,,,177,,,,,10,19,128.83,100,129.027
04/12/2024,02:20:00 -0300,0,1,4.181,,,181,,,,,10,18,128.83,100,129.027
04/12/2024,02:25:00 -0300,0,1,4.181,,,175,,,,,11,18,128.83,100,129.027
04/12/2024,02:30:00 -0300,0,1,4.175,,,181,,,,,11,22,128.83,100,129.027
04/12/2024,02:35:00 -0300,0,1,4.179,,,174,,,,,10,17,128.83,100,129.027
04/12/2024,02:40:00 -0300,0,1,4.181,,,175,,,,,10,18,128.83,100,129.027
04/12/2024,02:45:00 -0300,0,1,4.173,,,177,,,,,11,18,128.83,100,129.027
04/12/2024,02:50:00 -0300,0,1,4.179,,,175,,,,,11,18,128.83,100,129.027
04/12/2024,02:55:00 -0300,0,1,4.179,,,174,,,,,11,16,128.83,100,129.027
04/12/2024,03:00:00 -0300,0,1,4.173,,,170,,,,,12,28,128.83,100,129.027
04/12/2024,03:05:00 -0300,0,1,4.178,,,170,,,,,12,22,128.83,100,129.027
04/12/2024,03:10:00 -0300,0,1,4.179,,,170,,,,,12,19,128.83,100,129.027
04/12/2024,03:15:00 -0300,0,1,4.173,,,166,,,,,11,20,128.83,100,129.027
04/12/2024,03:20:00 -0300,0,1,4.179,,,170,,,,,11,19,128.83,100,129.027
04/12/2024,03:25:00 -0300,0,1,4.178,,,164,,,,,12,22,128.83,100,129.027
04/12/2024,03:30:00 -0300,0,1,4.17,,,170,,,,,12,20,128.83,100,129.027
04/12/2024,03:35:00 -0300,0,1,4.176,,,170,,,,,11,20,128.83,100,129.027
04/12/2024,03:40:00 -0300,0,1,4.178,,,170,,,,,12,19,128.83,100,129.027
04/12/2024,03:45:00 -0300,0,1,4.17,,,164,,,,,13,24,128.83,100,129.027
04/12/2024,03:50:00 -0300,0,1,4.176,,,167,,,,,12,25,128.83,100,129.027
04/12/2024,03:55:00 -0300,0,1,4.178,,,166,,,,,12,18,128.83,100,129.027
04/12/2024,04:00:00 -0300,0,1,4.172,,,161,,,,,13,23,128.83,100,129.027
04/12/2024,04:05:00 -0300,0,1,4.175,,,163,,,,,12,20,128.83,100,129.027
04/12/2024,04:10:00 -0300,0,1,4.176,,,166,,,,,13,20,128.83,100,129.027
04/12/2024,04:15:00 -0300,0,1,4.17,,,163,,,,,13,22,128.83,100,129.027
04/12/2024,04:20:00 -0300,0,1,4.175,,,161,,,,,14,22,128.83,100,129.027
04/12/2024,04:25:00 -0300,0,1,4.175,,,161,,,,,14,23,128.83,100,129.027
04/12/2024,04:30:00 -0300,0,1,4.167,,,163,,,,,14,23,128.83,100,129.027
04/12/2024,04:35:00 -0300,0,1,4.173,,,167,,,,,16,26,128.83,100,129.027
04/12/2024,04:40:00 -0300,0,1,4.175,,,167,,,,,14,26,128.83,100,129.027
04/12/2024,04:45:00 -0300,0,1,4.169,,,167,,,,,14,24,128.83,100,129.027
04/12/2024,04:50:00 -0300,0,1,4.173,,,171,,,,,16,25,128.83,100,129.027
04/12/2024,04:55:00 -0300,0,1,4.173,,,168,,,,,16,30,128.83,100,129.027
04/12/2024,05:00:00 -0300,0,1,4.164,,,171,,,,,17,32,128.83,100,129.027
04/12/2024,05:05:00 -0300,0,1,4.172,,,171,,,,,16,29,128.83,100,129.027
04/12/2024,05:10:00 -0300,0,1,4.173,,,171,,,,,16,30,128.83,100,129.027
04/12/2024,05:15:00 -0300,0,1,4.166,,,168,,,,,17,28,128.83,100,129.027
04/12/2024,05:20:00 -0300,0,1,4.172,,,170,,,,,18,30,128.83,100,129.027
04/12/2024,05:25:00 -0300,0,1,4.173,,,164,,,,,17,28,128.83,100,129.027
04/12/2024,05:30:00 -0300,0,1,4.167,,,168,,,,,17,32,128.83,100,129.027
04/12/2024,05:35:00 -0300,0,1,4.17,,,161,,,,,18,30,128.83,100,129.027
04/12/2024,05:40:00 -0300,0,1,4.172,,,167,,,,,19,31,128.83,100,129.027
04/12/2024,05:45:00 -0300,0,1,4.164,,,166,,,,,19,31,128.83,100,129.027
04/12/2024,05:50:00 -0300,0,1,4.17,,,168,,,,,19,34,128.83,100,129.027
04/12/2024,05:55:00 -0300,0,1,4.17,,,163,,,,,19,31,128.83,100,129.027
04/12/2024,06:00:00 -0300,0,1,4.164,,,163,,,,,20,35,128.83,100,129.027
04/12/2024,06:05:00 -0300,0,1,4.17,,,170,,,,,20,32,128.83,100,129.027
04/12/2024,06:10:00 -0300,0,1,4.169,,,171,,,,,20,32,128.83,100,129.027
04/12/2024,06:15:00 -0300,0.2,1,4.163,,,166,,,,,19,35,128.83,100,129.027
04/12/2024,06:20:00 -0300,0,1,4.167,,,168,,,,,19,31,128.83,100,129.027
04/12/2024,06:25:00 -0300,0,1,4.167,,,167,,,,,18,31,128.83,100,129.027
04/12/2024,06:30:00 -0300,0,1,4.161,,,166,,,,,22,30,128.83,100,129.027
04/12/2024,06:35:00 -0300,0,1,4.169,,,170,,,,,19,34,128.83,100,129.027
04/12/2024,06:40:00 -0300,0,2,4.17,,,164,,,,,17,30,128.83,100,129.027
04/12/2024,06:45:00 -0300,0,4,4.163,,,168,,,,,17,32,128.83,100,129.027
04/12/2024,06:50:00 -0300,0,7,4.17,,,159,,,,,17,26,128.83,100,129.027
04/12/2024,06:55:00 -0300,0,11,4.176,,,161,,,,,17,32,128.83,100,129.027
04/12/2024,07:00:00 -0300,0,18,4.17,,,167,,,,,17,31,128.83,100,129.027
04/12/2024,07:05:00 -0300,0,21,4.185,,,170,,,,,18,32,128.83,100,129.027
04/12/2024,07:10:00 -0300,0,21,4.194,,,167,,,,,19,34,128.83,100,129.027
04/12/2024,07:15:00 -0300,0,14,4.184,,,170,,,,,20,35,128.83,100,129.027
04/12/2024,07:20:00 -0300,0,16,4.19,,,167,,,,,22,34,128.83,100,129.027
04/12/2024,07:25:00 -0300,0,16,4.19,,,171,,,,,22,35,128.83,100,129.027
04/12/2024,07:30:00 -0300,0,19,4.176,,,168,,,,,23,37,128.83,100,129.027
04/12/2024,07:35:00 -0300,0,19,4.193,,,168,,,,,23,41,128.83,100,129.027
04/12/2024,07:40:00 -0300,0,24,4.199,,,174,,,,,22,38,128.83,100,129.027
