Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP"
05/27/2024,21:05:00 -0300,0,1,4.248,139,,,,,5,8
05/27/2024,21:10:00 -0300,0,1,4.247,143,,,,,6,12
05/27/2024,21:15:00 -0300,0,1,4.241,146,,,,,5,12
05/27/2024,21:20:00 -0300,0,1,4.242,150,,,,,5,10
05/27/2024,21:25:00 -0300,0,1,4.242,163,,,,,5,11
05/27/2024,21:30:00 -0300,0,1,4.236,170,,,,,6,12
05/27/2024,21:35:00 -0300,0,1,4.238,168,,,,,7,13
05/27/2024,21:40:00 -0300,0,1,4.238,171,,,,,8,16
05/27/2024,21:45:00 -0300,0,1,4.235,168,,,,,8,13
05/27/2024,21:50:00 -0300,0,1,4.233,168,,,,,10,14
05/27/2024,21:55:00 -0300,0,1,4.235,173,,,,,8,14
05/27/2024,22:00:00 -0300,0,1,4.229,177,,,,,8,12
05/27/2024,22:05:00 -0300,0,1,4.23,177,,,,,7,13
05/27/2024,22:10:00 -0300,0,1,4.23,178,,,,,7,12
05/27/2024,22:15:00 -0300,0,1,4.226,170,,,,,8,13
05/27/2024,22:20:00 -0300,0,1,4.227,177,,,,,10,14
05/27/2024,22:25:00 -0300,0,1,4.229,174,,,,,10,18
05/27/2024,22:30:00 -0300,0,1,4.226,167,,,,,11,18
05/27/2024,22:35:00 -0300,0,1,4.226,167,,,,,11,18
05/27/2024,22:40:00 -0300,0,1,4.224,174,,,,,11,19
05/27/2024,22:45:00 -0300,0,1,4.22,168,,,,,10,20
05/27/2024,22:50:00 -0300,0,1,4.221,170,,,,,10,18
05/27/2024,22:55:00 -0300,0,1,4.223,173,,,,,10,20
05/27/2024,23:00:00 -0300,0,1,4.217,171,,,,,11,22
05/27/2024,23:05:00 -0300,0,1,4.22,167,,,,,12,18
05/27/2024,23:10:00 -0300,0,1,4.221,173,,,,,12,19
05/27/2024,23:15:00 -0300,0,1,4.215,170,,,,,11,19
05/27/2024,23:20:00 -0300,0,1,4.217,173,,,,,13,23
05/27/2024,23:25:00 -0300,0,1,4.218,173,,,,,13,25
05/27/2024,23:30:00 -0300,0,1,4.215,175,,,,,12,25
05/27/2024,23:35:00 -0300,0,1,4.215,178,,,,,13,25
05/27/2024,23:40:00 -0300,0,1,4.217,174,,,,,10,18
05/27/2024,23:45:00 -0300,0,1,4.212,174,,,,,10,20
05/27/2024,23:50:00 -0300,0,1,4.214,175,,,,,12,26
05/27/2024,23:55:00 -0300,0,1,4.215,184,,,,,12,24
05/28/2024,00:00:00 -0300,0,1,4.212,178,,,,,12,24
05/28/2024,00:05:00 -0300,0,1,4.214,175,,,,,11,19
05/28/2024,00:10:00 -0300,0,1,4.214,174,,,,,12,18
05/28/2024,00:15:00 -0300,0,1,4.206,181,,,,,10,17
05/28/2024,00:20:00 -0300,0,1,4.209,174,,,,,12,22
05/28/2024,00:25:00 -0300,0,1,4.212,171,,,,,11,18
05/28/2024,00:30:00 -0300,0,1,4.205,175,,,,,12,20
05/28/2024,00:35:00 -0300,0,1,4.208,170,,,,,10,17
05/28/2024,00:40:00 -0300,0,1,4.209,173,,,,,10,18
05/28/2024,00:45:00 -0300,0,1,4.203,175,,,,,10,18
05/28/2024,00:50:00 -0300,0,1,4.206,177,,,,,11,18
05/28/2024,00:55:00 -0300,0,1,4.206,167,,,,,11,18
05/28/2024,01:00:00 -0300,0,1,4.205,159,,,,,12,22
05/28/2024,01:05:00 -0300,0,1,4.205,168,,,,,11,19
05/28/2024,01:10:00 -0300,0,1,4.205,160,,,,,11,20
05/28/2024,01:15:00 -0300,0,1,4.199,161,,,,,11,20
05/28/2024,01:20:00 -0300,0,1,4.203,166,,,,,11,23
05/28/2024,01:25:00 -0300,0,1,4.203,160,,,,,11,22
05/28/2024,01:30:00 -0300,0,1,4.197,167,,,,,11,17
05/28/2024,01:35:00 -0300,0,1,4.2,166,,,,,12,19
05/28/2024,01:40:00 -0300,0,1,4.202,163,,,,,12,23
05/28/2024,01:45:00 -0300,0,1,4.199,167,,,,,12,24
05/28/2024,01:50:00 -0300,0,1,4.199,171,,,,,13,23
05/28/2024,01:55:00 -0300,0,1,4.2,174,,,,,12,22
05/28/2024,02:00:00 -0300,0,1,4.193,170,,,,,13,23
05/28/2024,02:05:00 -0300,0,1,4.197,168,,,,,12,20
05/28/2024,02:10:00 -0300,0,1,4.197,166,,,,,12,24
05/28/2024,02:15:00 -0300,0,1,4.191,174,,,,,11,19
05/28/2024,02:20:00 -0300,0,1,4.194,175,,,,,11,19
05/28/2024,02:25:00 -0300,0,1,4.196,168,,,,,14,25
05/28/2024,02:30:00 -0300,0,1,4.19,166,,,,,12,23
05/28/2024,02:35:00 -0300,0,1,4.193,164,,,,,13,20
05/28/2024,02:40:00 -0300,0,1,4.194,166,,,,,14,24
05/28/2024,02:45:00 -0300,0,1,4.191,160,,,,,13,23
05/28/2024,02:50:00 -0300,0,1,4.191,166,,,,,14,23
05/28/2024,02:55:00 -0300,0,1,4.193,168,,,,,13,24
05/28/2024,03:00:00 -0300,0,1,4.187,171,,,,,13,24
05/28/2024,03:05:00 -0300,0,1,4.19,175,,,,,12,24
05/28/2024,03:10:00 -0300,0,1,4.191,167,,,,,14,25
05/28/2024,03:15:00 -0300,0,1,4.185,166,,,,,16,29
05/28/2024,03:20:00 -0300,0,1,4.19,168,,,,,13,22
05/28/2024,03:25:00 -0300,0,1,4.19,167,,,,,16,25
05/28/2024,03:30:00 -0300,0,1,4.184,170,,,,,14,26
05/28/2024,03:35:00 -0300,0,1,4.187,167,,,,,14,24
05/28/2024,03:40:00 -0300,0,1,4.188,163,,,,,14,23
05/28/2024,03:45:00 -0300,0,1,4.184,167,,,,,14,24
05/28/2024,03:50:00 -0300,0,1,4.188,164,,,,,16,23
05/28/2024,03:55:00 -0300,0,1,4.188,164,,,,,14,28
05/28/2024,04:00:00 -0300,0,1,4.185,166,,,,,16,24
05/28/2024,04:05:00 -0300,0,1,4.185,167,,,,,14,34
05/28/2024,04:10:00 -0300,0,1,4.188,171,,,,,13,22
05/28/2024,04:15:00 -0300,0,1,4.182,170,,,,,12,24
05/28/2024,04:20:00 -0300,0,1,4.187,170,,,,,14,26
05/28/2024,04:25:00 -0300,0,1,4.188,170,,,,,14,23
05/28/2024,04:30:00 -0300,0,1,4.182,170,,,,,14,26
05/28/2024,04:35:00 -0300,0,1,4.185,168,,,,,16,32
05/28/2024,04:40:00 -0300,0,1,4.187,164,,,,,16,26
05/28/2024,04:45:00 -0300,0,1,4.184,167,,,,,16,28
05/28/2024,04:50:00 -0300,0,1,4.185,167,,,,,16,29
05/28/2024,04:55:00 -0300,0,1,4.187,167,,,,,16,28
05/28/2024,05:00:00 -0300,0,1,4.178,168,,,,,16,28
05/28/2024,05:05:00 -0300,0,1,4.185,167,,,,,14,24
05/28/2024,05:10:00 -0300,0,1,4.187,168,,,,,14,24
05/28/2024,05:15:00 -0300,0,1,4.181,170,,,,,16,24
05/28/2024,05:20:00 -0300,0,1,4.185,175,,,,,17,32
05/28/2024,05:25:00 -0300,0,1,4.187,178,,,,,14,26
05/28/2024,05:30:00 -0300,0,3,4.182,173,,,,,14,24
05/28/2024,05:35:00 -0300,0,4,4.187,173,,,,,13,26
05/28/2024,05:40:00 -0300,0,7,4.191,170,,,,,14,25
05/28/2024,05:45:00 -0300,0,9,4.191,171,,,,,17,29
05/28/2024,05:50:00 -0300,0,13,4.194,173,,,,,13,24
05/28/2024,05:55:00 -0300,0,16,4.2,171,,,,,16,28
05/28/2024,06:00:00 -0300,0,16,4.193,171,,,,,16,25
05/28/2024,06:05:00 -0300,0,13,4.2,174,,,,,16,26
05/28/2024,06:10:00 -0300,0,11,4.202,173,,,,,16,24
05/28/2024,06:15:00 -0300,0,17,4.196,170,,,,,16,31
05/28/2024,06:20:00 -0300,0,19,4.203,168,,,,,14,24
05/28/2024,06:25:00 -0300,0,24,4.214,166,,,,,14,29
05/28/2024,06:30:00 -0300,0,32,4.217,170,,,,,16,23
05/28/2024,06:35:00 -0300,0,23,4.22,166,,,,,14,25
05/28/2024,06:40:00 -0300,0,24,4.224,163,,,,,13,20
05/28/2024,06:45:00 -0300,0,22,4.217,170,,,,,13,23
05/28/2024,06:50:00 -0300,0,27,4.226,175,,,,,12,23
05/28/2024,06:55:00 -0300,0,51,4.253,174,,,,,13,36
05/28/2024,07:00:00 -0300,0,59,4.266,170,,,,,16,28
05/28/2024,07:05:00 -0300,0,76,4.292,174,,,,,16,30
05/28/2024,07:10:00 -0300,0,53,4.295,180,,,,,13,24
05/28/2024,07:15:00 -0300,0,58,4.29,178,,,,,13,25
05/28/2024,07:20:00 -0300,0,73,4.298,175,,,,,14,23
05/28/2024,07:25:00 -0300,0,89,4.295,173,,,,,12,20
05/28/2024,07:30:00 -0300,0,89,4.281,174,,,,,13,25
05/28/2024,07:35:00 -0300,0,116,4.289,173,,,,,13,22
05/28/2024,07:40:00 -0300,0,129,4.293,170,,,,,14,24
05/28/2024,07:45:00 -0300,0,171,4.289,174,,,,,16,25
05/28/2024,07:50:00 -0300,0,328,4.293,173,,,,,16,31
05/28/2024,07:55:00 -0300,0,453,4.316,171,,,,,14,25
05/28/2024,08:00:00 -0300,0,197,4.295,168,,,,,17,26
05/28/2024,08:05:00 -0300,0,184,4.301,167,,,,,17,31
05/28/2024,08:10:00 -0300,0,142,4.302,167,,,,,17,30
05/28/2024,08:15:00 -0300,0,128,4.317,173,,,,,18,30
05/28/2024,08:20:00 -0300,0,144,4.313,173,,,,,19,32
05/28/2024,08:25:00 -0300,0,148,4.301,164,,,,,17,29
05/28/2024,08:30:00 -0300,0,154,4.293,171,,,,,18,37
05/28/2024,08:35:00 -0300,0,149,4.302,167,,,,,18,32
05/28/2024,08:40:00 -0300,0,174,4.305,167,,,,,18,30
05/28/2024,08:45:00 -0300,0,577,4.298,168,,,,,18,31
05/28/2024,08:50:00 -0300,0,183,4.295,173,,,,,18,31
05/28/2024,08:55:00 -0300,0,184,4.304,173,,,,,19,29
05/28/2024,09:00:00 -0300,0,131,4.299,171,,,,,18,30
05/28/2024,09:05:00 -0300,0,196,4.31,173,,,,,18,31
05/28/2024,09:10:00 -0300,0,238,4.302,171,,,,,17,30
05/28/2024,09:15:00 -0300,0,187,4.301,164,,,,,19,32
05/28/2024,09:20:00 -0300,0,203,4.307,167,,,,,18,30
05/28/2024,09:25:00 -0300,0,241,4.296,167,,,,,17,31
05/28/2024,09:30:00 -0300,0,234,4.292,168,,,,,19,32
05/28/2024,09:35:00 -0300,0,209,4.302,164,,,,,17,30
05/28/2024,09:40:00 -0300,0,232,4.307,166,,,,,19,37
05/28/2024,09:45:00 -0300,0,267,4.298,166,,,,,17,34
05/28/2024,09:50:00 -0300,0,227,4.313,167,,,,,17,28
05/28/2024,09:55:00 -0300,0.2,249,4.304,163,,,,,17,31
05/28/2024,10:05:00 -0300,0,152,4.284,174,14.019,83.153,11.22,,19,34
05/28/2024,10:10:00 -0300,0,202,4.304,170,13.869,84.422,11.302,,18,32
05/28/2024,10:15:00 -0300,0,134,4.308,166,13.655,84.71,11.143,,18,31
05/28/2024,10:20:00 -0300,0,158,4.299,167,13.697,85.164,11.266,,17,26
05/28/2024,10:25:00 -0300,0,176,4.301,168,13.762,85.121,11.321,,18,34
05/28/2024,10:30:00 -0300,0,299,4.305,167,13.912,84.686,11.391,,19,34
05/28/2024,10:35:00 -0300,0,289,4.305,166,14.255,84.134,11.629,,18,28
05/28/2024,10:40:00 -0300,0,542,4.305,168,14.62,83.296,11.835,,18,31
05/28/2024,10:45:00 -0300,0,254,4.32,171,14.834,81.831,11.775,,19,31
05/28/2024,10:50:00 -0300,0,478,4.308,173,15.199,81.868,12.139,,16,29
05/28/2024,10:55:00 -0300,0,313,4.308,170,15.37,80.461,12.043,,18,29
05/28/2024,11:00:00 -0300,0,219,4.299,170,15.113,81.277,11.945,,18,25
05/28/2024,11:05:00 -0300,0,387,4.298,171,14.963,82.21,11.971,,19,31
05/28/2024,11:10:00 -0300,0,788,4.302,168,15.907,80.371,12.548,,17,30
05/28/2024,11:15:00 -0300,0,949,4.305,167,16.807,77.295,12.829,,18,38
05/28/2024,11:20:00 -0300,0,923,4.307,164,17.301,75.871,13.022,,19,30
05/28/2024,11:25:00 -0300,0,946,4.308,168,17.622,75.224,13.202,,18,31
05/28/2024,11:30:00 -0300,0,489,4.301,167,18.073,73.7,13.323,,18,30
05/28/2024,11:35:00 -0300,0,721,4.307,170,17.944,74.879,13.443,,19,31
05/28/2024,11:40:00 -0300,0,528,4.301,168,17.88,73.974,13.194,,19,34
05/28/2024,11:45:00 -0300,0,266,4.307,177,17.558,75.499,13.196,,17,31
05/28/2024,11:50:00 -0300,0,638,4.313,174,18.051,75.789,13.732,,14,26
05/28/2024,11:55:00 -0300,0,457,4.299,174,18.845,73.274,13.979,,16,30
05/28/2024,12:00:00 -0300,0,676,4.307,173,19.317,71.772,14.113,,17,30
05/28/2024,12:05:00 -0300,0,907,4.31,174,20.282,69.226,14.48,,14,25
05/28/2024,12:10:00 -0300,0,447,4.31,180,20.153,69.754,14.474,,19,42
05/28/2024,12:15:00 -0300,0,379,4.301,192,20.411,69.271,14.613,,20,36
05/28/2024,12:20:00 -0300,0,342,4.308,194,20.153,68.754,14.251,,22,47
05/28/2024,12:25:00 -0300,0,219,4.305,191,19.767,70.198,14.203,,22,40
05/28/2024,12:30:00 -0300,0,272,4.32,187,19.596,70.573,14.121,,22,40
05/28/2024,12:35:00 -0300,0,284,4.308,188,19.531,70.622,14.069,,19,48
05/28/2024,12:40:00 -0300,0,278,4.313,181,19.102,71.304,13.806,,23,42
05/28/2024,12:45:00 -0300,0,249,4.299,183,19.038,71.946,13.882,,24,40
05/28/2024,12:50:00 -0300,0,399,4.299,183,19.059,72.583,14.039,,22,43
05/28/2024,12:55:00 -0300,0,268,4.302,184,18.437,75.912,14.131,,20,36
05/28/2024,13:00:00 -0300,0,244,4.31,177,17.708,79.176,14.074,,20,37
05/28/2024,13:05:00 -0300,0,184,4.307,177,17.108,81.66,13.965,,20,47
05/28/2024,13:10:00 -0300,0,152,4.316,175,16.743,82.461,13.759,,19,41
05/28/2024,13:15:00 -0300,0.2,158,4.298,173,16.443,84.205,13.787,,17,30
05/28/2024,13:20:00 -0300,0,189,4.296,178,16.421,84.015,13.731,,19,34
05/28/2024,13:25:00 -0300,0,204,4.302,178,16.443,84.604,13.86,,19,35
05/28/2024,13:30:00 -0300,0.2,153,4.305,183,16.336,85.04,13.834,,19,37
05/28/2024,13:35:00 -0300,0.2,133,4.307,185,16.121,86.54,13.893,,20,41
05/28/2024,13:40:00 -0300,0.2,183,4.313,178,15.992,87.013,13.85,,20,35
05/28/2024,13:45:00 -0300,0,266,4.298,178,16.314,86.023,13.99,,20,37
05/28/2024,13:50:00 -0300,0,322,4.296,175,16.464,86.119,14.155,,18,30
05/28/2024,13:55:00 -0300,0,278,4.304,175,16.4,86.265,14.118,,20,38
05/28/2024,14:00:00 -0300,0.2,292,4.32,171,16.443,86.661,14.231,,20,38
05/28/2024,14:05:00 -0300,0,176,4.308,177,16.4,86.688,14.194,,19,34
05/28/2024,14:10:00 -0300,0.2,126,4.313,175,15.971,88.302,14.056,,20,35
05/28/2024,14:15:00 -0300,0.4,87,4.301,175,15.606,90.076,14.003,,18,35
05/28/2024,14:20:00 -0300,0.2,96,4.293,180,15.478,90.78,13.996,,18,34
05/28/2024,14:25:00 -0300,0,262,4.305,178,15.842,90.062,14.234,,18,32
05/28/2024,14:30:00 -0300,0,207,4.317,178,16.271,88.927,14.461,,18,32
05/28/2024,14:35:00 -0300,0,237,4.305,180,16.1,88.902,14.288,,20,32
05/28/2024,14:40:00 -0300,0,228,4.299,178,16.121,88.925,14.313,,22,38
05/28/2024,14:45:00 -0300,0,128,4.304,173,16.121,88.907,14.31,,20,35
05/28/2024,14:50:00 -0300,0,173,4.308,181,16.164,88.513,14.283,,22,40
05/28/2024,14:55:00 -0300,0,198,4.298,181,16.507,87.094,14.371,,22,46
05/28/2024,15:00:00 -0300,0,162,4.304,175,16.486,86.934,14.322,,23,40
05/28/2024,15:05:00 -0300,0,183,4.307,184,16.679,86.665,14.464,,22,41
05/28/2024,15:10:00 -0300,0,272,4.31,177,16.893,85.876,14.533,,22,37
05/28/2024,15:15:00 -0300,0,204,4.314,181,16.786,86.123,14.472,,19,46
05/28/2024,15:20:00 -0300,0,203,4.307,177,16.657,86.619,14.435,,22,34
05/28/2024,15:25:00 -0300,0,168,4.299,181,16.593,86.737,14.392,,22,40
05/28/2024,15:30:00 -0300,0,122,4.307,178,16.529,86.925,14.362,,20,32
05/28/2024,15:35:00 -0300,0,151,4.307,183,16.443,87.73,14.421,,23,38
05/28/2024,15:40:00 -0300,0,169,4.31,183,16.336,87.974,14.358,,22,44
05/28/2024,15:45:00 -0300,0,148,4.301,184,16.25,88.341,14.338,,20,40
05/28/2024,15:50:00 -0300,0.2,159,4.307,185,16.185,87.762,14.173,,24,40
05/28/2024,15:55:00 -0300,0,154,4.307,185,16.1,87.979,14.126,,23,41
05/28/2024,16:00:00 -0300,0,149,4.317,181,15.971,88.513,14.093,,22,46
05/28/2024,16:05:00 -0300,0,121,4.305,181,15.907,88.811,14.081,,20,36
05/28/2024,16:10:00 -0300,0,119,4.299,180,15.778,89.224,14.026,,22,34
05/28/2024,16:15:00 -0300,0.2,124,4.304,175,15.671,90.051,14.062,,20,40
05/28/2024,16:20:00 -0300,0,119,4.307,180,15.606,89.978,13.986,,17,29
05/28/2024,16:25:00 -0300,0.2,122,4.314,178,15.542,90.014,13.929,,19,41
05/28/2024,16:30:00 -0300,0,101,4.301,174,15.435,90.492,13.904,,20,34
05/28/2024,16:35:00 -0300,0,108,4.31,174,15.392,90.799,13.914,,19,36
05/28/2024,16:40:00 -0300,0,101,4.304,175,15.37,90.811,13.895,,18,35
05/28/2024,16:45:00 -0300,0,59,4.311,175,15.37,91.06,13.937,,17,31
05/28/2024,16:50:00 -0300,0,51,4.296,183,15.263,91.502,13.906,,18,30
05/28/2024,16:55:00 -0300,0.2,56,4.299,181,15.242,91.804,13.935,,18,32
05/28/2024,17:00:00 -0300,0,51,4.301,181,15.242,91.893,13.95,,20,38
05/28/2024,17:05:00 -0300,0.2,42,4.292,181,15.263,92.093,14.005,,17,30
05/28/2024,17:10:00 -0300,0,37,4.301,183,15.349,92.024,14.078,,22,41
05/28/2024,17:15:00 -0300,0.2,36,4.299,185,15.349,92.116,14.094,,19,50
05/28/2024,17:20:00 -0300,0,38,4.295,183,15.306,92.335,14.088,,19,36
05/28/2024,17:25:00 -0300,0.2,41,4.299,181,15.263,92.541,14.08,,19,35
05/28/2024,17:30:00 -0300,0.2,43,4.304,181,15.263,92.657,14.099,,18,30
05/28/2024,17:35:00 -0300,0.2,51,4.299,178,15.242,92.703,14.086,,19,32
05/28/2024,17:40:00 -0300,0,49,4.304,178,15.306,92.578,14.129,,18,28
05/28/2024,17:45:00 -0300,0.2,43,4.307,178,15.327,92.529,14.142,,19,30
05/28/2024,17:50:00 -0300,0.2,43,4.299,177,15.285,92.795,14.143,,17,29
05/28/2024,17:55:00 -0300,0,49,4.299,178,15.306,92.927,14.187,,18,36
05/28/2024,18:00:00 -0300,0.2,57,4.305,174,15.37,92.717,14.216,,19,30
05/28/2024,18:05:00 -0300,0,68,4.307,177,15.413,92.712,14.257,,17,29
05/28/2024,18:10:00 -0300,0,53,4.298,175,15.413,92.853,14.281,,18,29
05/28/2024,18:15:00 -0300,0,63,4.299,180,15.478,92.95,14.361,,18,31
05/28/2024,18:20:00 -0300,0.2,72,4.295,174,15.542,92.757,14.392,,17,26
05/28/2024,18:25:00 -0300,0,64,4.305,175,15.542,92.74,14.39,,18,38
05/28/2024,18:30:00 -0300,0,61,4.31,174,15.563,92.743,14.411,,19,37
05/28/2024,18:35:00 -0300,0,56,4.302,177,15.563,92.83,14.426,,18,35
05/28/2024,18:40:00 -0300,0,49,4.307,175,15.585,92.689,14.424,,18,31
05/28/2024,18:45:00 -0300,0,47,4.307,175,15.521,92.721,14.365,,18,31
05/28/2024,18:50:00 -0300,0,49,4.299,174,15.456,92.708,14.299,,19,34
05/28/2024,18:55:00 -0300,0,47,4.301,178,15.435,92.834,14.299,,17,31
05/28/2024,19:00:00 -0300,0,52,4.301,178,15.478,92.781,14.333,,18,29
05/28/2024,19:05:00 -0300,0,23,4.298,177,15.37,92.955,14.255,,17,31
05/28/2024,19:10:00 -0300,0,36,4.299,178,15.327,93.426,14.291,,16,28
05/28/2024,19:15:00 -0300,0.2,42,4.304,178,15.327,93.452,14.295,,14,28
05/28/2024,19:20:00 -0300,0.2,41,4.296,170,15.22,93.541,14.203,,17,26
05/28/2024,19:25:00 -0300,0.4,29,4.301,171,15.07,93.971,14.125,,17,29
05/28/2024,19:30:00 -0300,0.4,17,4.302,173,14.963,94.258,14.065,,16,29
05/28/2024,19:35:00 -0300,0,9,4.283,177,14.877,94.429,14.008,,14,28
05/28/2024,19:40:00 -0300,0.4,12,4.301,168,14.77,94.47,13.908,,13,22
05/28/2024,19:45:00 -0300,0.2,6,4.299,166,14.598,94.589,13.757,,14,23
05/28/2024,19:50:00 -0300,0,6,4.286,168,14.47,94.885,13.677,,13,20
05/28/2024,19:55:00 -0300,0,11,4.298,168,14.512,94.905,13.723,,13,19
05/28/2024,20:00:00 -0300,0,6,4.298,180,14.491,95.12,13.736,,11,24
05/28/2024,20:05:00 -0300,0,3,4.286,173,14.62,94.53,13.769,,13,28
05/28/2024,20:10:00 -0300,0,3,4.287,175,14.512,94.73,13.694,,12,19
05/28/2024,20:15:00 -0300,0,2,4.287,178,14.512,94.954,13.731,,10,18
05/28/2024,20:20:00 -0300,0,1,4.277,177,14.598,95.578,13.917,,10,19
05/28/2024,20:25:00 -0300,0,2,4.277,185,14.963,95.39,14.25,,10,20
05/28/2024,20:30:00 -0300,0,2,4.28,188,15.306,95.097,14.544,,12,23
05/28/2024,20:35:00 -0300,0,1,4.271,194,15.327,94.771,14.512,,10,18
05/28/2024,20:40:00 -0300,0,1,4.272,187,15.456,94.58,14.609,,10,19
05/28/2024,20:45:00 -0300,0,1,4.272,181,15.542,94.502,14.681,,12,25
05/28/2024,20:50:00 -0300,0,1,4.266,195,15.521,94.459,14.653,,11,19
05/28/2024,20:55:00 -0300,0,1,4.268,192,15.521,94.401,14.643,,11,22
05/28/2024,21:00:00 -0300,0,1,4.269,192,15.521,94.585,14.674,,11,19
05/28/2024,21:05:00 -0300,0,1,4.259,194,15.563,94.684,14.732,,11,20
05/28/2024,21:10:00 -0300,0,1,4.265,194,15.521,94.713,14.695,,8,17
05/28/2024,21:15:00 -0300,0,1,4.268,198,15.521,94.791,14.707,,10,17
05/28/2024,21:20:00 -0300,0,1,4.259,194,15.585,94.699,14.756,,10,19
05/28/2024,21:25:00 -0300,0,1,4.263,195,15.563,94.826,14.756,,11,22
05/28/2024,21:30:00 -0300,0,1,4.265,198,15.606,94.786,14.792,,12,25
05/28/2024,21:35:00 -0300,0,1,4.257,190,15.606,94.789,14.792,,11,19
05/28/2024,21:40:00 -0300,0,1,4.262,192,15.585,94.762,14.767,,12,25
05/28/2024,21:45:00 -0300,0,1,4.263,194,15.585,94.949,14.797,,10,24
05/28/2024,21:50:00 -0300,0,1,4.256,202,15.606,94.917,14.813,,11,24
05/28/2024,21:55:00 -0300,0,1,4.26,197,15.649,94.858,14.846,,11,24
05/28/2024,22:00:00 -0300,0,1,4.262,202,15.671,94.858,14.868,,10,19
05/28/2024,22:05:00 -0300,0,1,4.256,205,15.692,94.817,14.882,,10,17
05/28/2024,22:10:00 -0300,0,1,4.257,199,15.735,94.937,14.945,,11,23
05/28/2024,22:15:00 -0300,0,1,4.26,204,15.714,94.922,14.921,,11,22
05/28/2024,22:20:00 -0300,0,1,4.254,199,15.735,95.032,14.96,,11,18
05/28/2024,22:25:00 -0300,0,1,4.257,208,15.756,94.951,14.968,,10,17
05/28/2024,22:30:00 -0300,0,1,4.259,202,15.756,94.917,14.963,,8,14
05/28/2024,22:35:00 -0300,0,1,4.248,205,15.778,94.823,14.969,,11,23
05/28/2024,22:40:00 -0300,0,1,4.254,206,15.821,94.832,15.013,,11,18
05/28/2024,22:45:00 -0300,0,1,4.257,205,15.821,94.986,15.038,,10,18
05/28/2024,22:50:00 -0300,0,1,4.25,202,15.778,94.945,14.989,,8,16
05/28/2024,22:55:00 -0300,0,1,4.254,192,15.756,94.855,14.953,,8,18
05/28/2024,23:00:00 -0300,0,1,4.256,190,15.756,94.922,14.964,,10,18
05/28/2024,23:05:00 -0300,0,1,4.25,188,15.735,94.807,14.923,,8,14
05/28/2024,23:10:00 -0300,0,1,4.254,195,15.714,94.827,14.905,,7,14
05/28/2024,23:15:00 -0300,0,1,4.256,197,15.714,94.871,14.913,,7,17
05/28/2024,23:20:00 -0300,0,1,4.248,199,15.692,94.923,14.9,,6,13
05/28/2024,23:25:00 -0300,0,1,4.253,199,15.649,94.94,14.86,,6,12
05/28/2024,23:30:00 -0300,0,1,4.254,202,15.671,94.858,14.868,,7,13
05/28/2024,23:35:00 -0300,0,1,4.248,202,15.714,94.91,14.919,,8,17
05/28/2024,23:40:00 -0300,0,1,4.251,199,15.649,94.945,14.861,,6,11
05/28/2024,23:45:00 -0300,0,1,4.253,197,15.649,95.032,14.875,,7,10
05/28/2024,23:50:00 -0300,0,1,4.247,202,15.671,95.041,14.898,,6,13
05/28/2024,23:55:00 -0300,0,1,4.25,192,15.649,95.196,14.902,,6,11
05/29/2024,00:00:00 -0300,0,1,4.253,205,15.649,95.344,14.926,,6,16
05/29/2024,00:05:00 -0300,0,1,4.244,201,15.671,95.471,14.968,,6,11
05/29/2024,00:10:00 -0300,0,1,4.25,204,15.671,95.491,14.971,,5,10
05/29/2024,00:15:00 -0300,0,1,4.25,195,15.714,95.499,15.015,,5,8
05/29/2024,00:20:00 -0300,0,1,4.245,192,15.714,95.402,14.999,,5,11
05/29/2024,00:25:00 -0300,0,1,4.25,197,15.778,95.619,15.099,,6,12
05/29/2024,00:30:00 -0300,0,1,4.25,195,15.842,95.518,15.147,,6,14
05/29/2024,00:35:00 -0300,0,1,4.244,192,15.842,95.599,15.16,,6,16
05/29/2024,00:40:00 -0300,0,1,4.247,192,15.864,95.65,15.189,,7,13
05/29/2024,00:45:00 -0300,0,1,4.25,198,15.864,95.514,15.167,,7,13
05/29/2024,00:50:00 -0300,0,1,4.244,204,15.864,95.558,15.174,,7,11
05/29/2024,00:55:00 -0300,0,1,4.247,198,15.864,95.421,15.152,,7,12
05/29/2024,01:00:00 -0300,0,1,4.248,195,15.885,95.399,15.17,,8,16
05/29/2024,01:05:00 -0300,0,1,4.242,206,15.907,95.444,15.198,,7,12
05/29/2024,01:10:00 -0300,0,1,4.245,209,15.885,95.416,15.173,,7,13
05/29/2024,01:15:00 -0300,0,1,4.248,208,15.821,95.48,15.119,,8,17
05/29/2024,01:20:00 -0300,0,1,4.241,209,15.778,95.686,15.11,,7,18
05/29/2024,01:25:00 -0300,0,1,4.245,202,15.756,95.837,15.113,,6,12
